target_id	length	eff_length	est_counts	tpm
lcl|NC_005966.1_cds_WP_004921952.1_835	843	681.119	548	165.031
lcl|NC_005966.1_cds_WP_011182174.1_836	1401	1239.12	143	23.6718
lcl|NC_005966.1_cds_WP_004921946.1_837	372	212.657	39	37.6178
lcl|NC_005966.1_cds_WP_004921944.1_838	153	38.8589	18	95.0147
lcl|NC_005966.1_cds_WP_099046170.1_839	1161	999.119	28.6	5.87161
lcl|NC_005966.1_cds_WP_004921930.1_840	546	384.184	145	77.4171
lcl|NC_005966.1_cds_WP_227499420.1_841	267	118.222	125	216.881
lcl|NC_005966.1_cds_WP_099046170.1_842	1161	999.119	28.6	5.87161
lcl|NC_005966.1_cds_WP_011182177.1_843	765	603.119	3017	1026.08
lcl|NC_005966.1_cds_WP_004921926.1_844	1389	1227.12	562	93.9416
lcl|NC_005966.1_cds_WP_004921924.1_845	315	159.736	793	1018.31
lcl|NC_005966.1_cds_WP_004921920.1_846	741	579.119	82	29.0439
lcl|NC_005966.1_cds_WP_004921916.1_847	1518	1356.12	219	33.1249
lcl|NC_005966.1_cds_WP_004921914.1_848	882	720.119	82	23.3571
lcl|NC_005966.1_cds_WP_004921910.1_849	1932	1770.12	112	12.9785
lcl|NC_005966.1_cds_WP_004921909.1_850	594	432.119	10	4.74685
lcl|NC_005966.1_cds_WP_004921908.1_851	894	732.119	71	19.8923
lcl|NC_005966.1_cds_WP_004921905.1_852	690	528.119	100	38.8398
lcl|NC_005966.1_cds_WP_004921901.1_853	765	603.119	33	11.2233
lcl|NC_005966.1_cds_WP_004921899.1_854	1017	855.119	51	12.2335
lcl|NC_005966.1_cds_WP_004921897.1_855	1026	864.119	105	24.9244
lcl|NC_005966.1_cds_WP_011182182.1_856	2115	1953.12	119	12.4976
lcl|NC_005966.1_cds_WP_004921890.1_857	456	294.699	176	122.502
lcl|NC_005966.1_cds_WP_004921889.1_858	456	294.699	127	88.3963
lcl|NC_005966.1_cds_WP_011182184.1_859	999	837.119	115	28.1786
lcl|NC_005966.1_cds_WP_004921883.1_860	687	525.119	293	114.451
lcl|NC_005966.1_cds_WP_004921880.1_861	948	786.119	53	13.8292
lcl|NC_005966.1_cds_WP_011182186.1_862	1077	915.119	153	34.2943
lcl|NC_005966.1_cds_WP_004921875.1_863	1347	1185.12	102	17.6541
lcl|NC_005966.1_cds_WP_004921872.1_864	1284	1122.12	69	12.613
lcl|NC_005966.1_cds_WP_017385208.1_865	1140	978.119	70	14.6796
lcl|NC_005966.1_cds_WP_004921865.1_866	813	651.119	215	67.7309
lcl|NC_005966.1_cds_WP_004921862.1_867	306	151.754	23	31.0883
lcl|NC_005966.1_cds_WP_004921859.1_868	300	146.405	15	21.0157
lcl|NC_005966.1_cds_WP_004921856.1_869	1053	891.119	57	13.1204
lcl|NC_005966.1_cds_WP_004921853.1_870	765	603.119	22	7.48218
lcl|NC_005966.1_cds_WP_004921848.1_871	936	774.119	21	5.56442
lcl|NC_005966.1_cds_WP_004921845.1_872	1212	1050.12	42	8.20388
lcl|NC_005966.1_cds_WP_004921842.1_873	1230	1068.12	46	8.83378
lcl|NC_005966.1_cds_WP_004921840.1_874	525	363.246	35	19.764
lcl|NC_005966.1_cds_WP_026056949.1_875	837	675.119	37	11.2416
lcl|NC_005966.1_cds_WP_011182191.1_876	795	633.119	24	7.77561
lcl|NC_005966.1_cds_WP_011182192.1_877	792	630.119	29	9.44026
lcl|NC_005966.1_cds_WP_011182193.1_878	1467	1305.12	81	12.7304
lcl|NC_005966.1_cds_WP_004921827.1_879	1641	1479.12	215	29.8156
lcl|NC_005966.1_cds_WP_026056948.1_880	1197	1035.12	40	7.92644
lcl|NC_005966.1_cds_WP_011182194.1_881	1344	1182.12	114	19.7812
lcl|NC_005966.1_cds_WP_004921817.1_882	492	330.333	98	60.853
lcl|NC_005966.1_cds_WP_004921815.1_883	2139	1977.12	254	26.3517
lcl|NC_005966.1_cds_WP_004921812.1_884	1146	984.119	500	104.215
lcl|NC_005966.1_cds_WP_004921808.1_885	486	324.415	74	46.7885
lcl|NC_005966.1_cds_WP_004921805.1_886	1272	1110.12	132	24.3901
lcl|NC_005966.1_cds_WP_004921803.1_887	1632	1470.12	117	16.3246
lcl|NC_005966.1_cds_WP_004921798.1_888	1662	1500.12	830	113.491
lcl|NC_005966.1_cds_WP_004921796.1_889	1473	1311.12	242	37.8601
lcl|NC_005966.1_cds_WP_004921794.1_890	627	465.119	127	56.0078
lcl|NC_005966.1_cds_WP_004921791.1_891	1581	1419.12	1050	151.768
lcl|NC_005966.1_cds_WP_011182197.1_892	2061	1899.12	462	49.8997
lcl|NC_005966.1_cds_WP_004921786.1_893	624	462.119	115	51.0449
lcl|NC_005966.1_cds_WP_004921783.1_894	1116	954.119	560	120.391
lcl|NC_005966.1_cds_WP_004921780.1_895	1032	870.119	2425	571.665
lcl|NC_005966.1_cds_WP_004921778.1_896	963	801.119	2481	635.241
lcl|NC_005966.1_cds_WP_004921775.1_897	1020	858.119	1006	240.469
lcl|NC_005966.1_cds_WP_004921771.1_898	1542	1380.12	485	72.0831
lcl|NC_005966.1_cds_WP_004921768.1_899	1401	1239.12	563	93.1974
lcl|NC_005966.1_cds_WP_004921766.1_900	1059	897.119	786	179.714
lcl|NC_005966.1_cds_WP_026056945.1_901	786	624.119	1105	363.165
lcl|NC_005966.1_cds_WP_004921762.1_902	522	360.261	210	119.567
lcl|NC_005966.1_cds_WP_004921759.1_903	243	98.8202	357	741.021
lcl|NC_005966.1_cds_WP_004921756.1_904	1011	849.119	134	32.3702
lcl|NC_005966.1_cds_WP_004921754.1_905	1272	1110.12	140	25.8682
lcl|NC_005966.1_cds_WP_004921751.1_906	531	369.231	80	44.4427
lcl|NC_005966.1_cds_WP_004921748.1_907	336	178.705	157	180.207
lcl|NC_005966.1_cds_WP_004921745.1_908	2076	1914.12	1167	125.058
lcl|NC_005966.1_cds_WP_004921742.1_909	1269	1107.12	722	133.768
lcl|NC_005966.1_cds_WP_004921738.1_910	414	253.271	182	147.399
lcl|NC_005966.1_cds_WP_004921735.1_911	1137	975.119	238	50.0643
lcl|NC_005966.1_cds_WP_004921733.1_912	576	414.119	114	56.4662
lcl|NC_005966.1_cds_WP_004921730.1_913	273	123.211	30	49.9438
lcl|NC_005966.1_cds_WP_004921727.1_914	597	435.119	335	157.923
lcl|NC_005966.1_cds_WP_004921725.1_915	1296	1134.12	308	55.7058
lcl|NC_005966.1_cds_WP_004921723.1_916	204	70.251	23	67.1559
lcl|NC_005966.1_cds_WP_004921719.1_917	852	690.119	1621	481.801
lcl|NC_005966.1_cds_WP_004921717.1_918	483	321.442	505	322.253
lcl|NC_005966.1_cds_WP_004921713.1_919	1266	1104.12	511	94.9322
lcl|NC_005966.1_cds_WP_004921709.1_920	774	612.119	120	40.2118
lcl|NC_005966.1_cds_WP_004921706.1_921	1233	1071.12	376	72.0043
lcl|NC_005966.1_cds_WP_004921702.1_922	294	141.225	162	235.294
lcl|NC_005966.1_cds_WP_004921699.1_923	3687	3525.12	656	38.1714
lcl|NC_005966.1_cds_WP_004921698.1_924	1629	1467.12	792	110.731
lcl|NC_005966.1_cds_WP_004921695.1_925	1326	1164.12	922	162.458
lcl|NC_005966.1_cds_WP_004921694.1_926	1551	1389.12	1188	175.423
lcl|NC_005966.1_cds_WP_004921691.1_927	618	456.119	335	150.652
lcl|NC_005966.1_cds_WP_004921688.1_928	639	477.119	760	326.735
lcl|NC_005966.1_cds_WP_004921682.1_929	2178	2016.12	266	27.0629
lcl|NC_005966.1_cds_WP_004921679.1_930	2238	2076.12	2135	210.938
lcl|NC_005966.1_cds_WP_004921675.1_931	999	837.119	164	40.1851
lcl|NC_005966.1_cds_WP_004921672.1_932	615	453.119	1357	614.294
lcl|NC_005966.1_cds_WP_100222855.1_933	621	459.119	150	67.0154
lcl|NC_005966.1_cds_WP_004921665.1_934	705	543.119	227	85.7313
lcl|NC_005966.1_cds_WP_004921662.1_935	2472	2310.12	608	53.9856
lcl|NC_005966.1_cds_WP_011182211.1_936	831	669.119	145	44.4501
lcl|NC_005966.1_cds_WP_004921655.1_937	675	513.119	236	94.3414
lcl|NC_005966.1_cds_WP_004921650.1_938	2076	1914.12	1080	115.735
lcl|NC_005966.1_cds_WP_004921647.1_939	906	744.119	660	181.932
lcl|NC_005966.1_cds_WP_004921646.1_940	939	777.119	495	130.655
lcl|NC_005966.1_cds_WP_004921642.1_941	1182	1020.12	490	98.5267
lcl|NC_005966.1_cds_WP_004921639.1_942	165	45.5202	431	1942.14
lcl|NC_005966.1_cds_WP_004921635.1_943	516	354.291	371	214.794
lcl|NC_005966.1_cds_WP_004921630.1_944	1530	1368.12	1096	164.322
lcl|NC_005966.1_cds_WP_004921627.1_945	687	525.119	1952	762.484
lcl|NC_005966.1_cds_WP_004921625.1_946	1398	1236.12	105	17.4236
lcl|NC_005966.1_cds_WP_004921618.1_947	909	747.119	638	175.162
lcl|NC_005966.1_cds_WP_004921614.1_948	1614	1452.12	1665	235.191
lcl|NC_005966.1_cds_WP_004921610.1_949	1341	1179.12	2083	362.36
lcl|NC_005966.1_cds_WP_004921607.1_950	504	342.306	297	177.972
lcl|NC_005966.1_cds_951	708	546.119	186	69.8609
lcl|NC_005966.1_cds_952	128	26.2077	2	15.6534
lcl|NC_005966.1_cds_953	1239	1077.12	163	31.0408
lcl|NC_005966.1_cds_WP_004921594.1_954	324	167.763	232	283.662
lcl|NC_005966.1_cds_WP_004921589.1_955	1323	1161.12	511	90.2719
lcl|NC_005966.1_cds_WP_004921585.1_956	990	828.119	401	99.3254
lcl|NC_005966.1_cds_WP_026056943.1_957	1602	1440.12	30131	4291.64
lcl|NC_005966.1_cds_WP_004921580.1_958	477	315.482	153	99.4777
lcl|NC_005966.1_cds_WP_026056942.1_959	324	167.763	24	29.3444
lcl|NC_005966.1_cds_WP_004921573.1_960	876	714.119	413	118.628
lcl|NC_005966.1_cds_WP_004921570.1_961	303	149.072	134	184.381
lcl|NC_005966.1_cds_WP_004921566.1_962	309	154.384	113	150.136
lcl|NC_005966.1_cds_WP_004921563.1_963	1701	1539.12	693	92.3569
lcl|NC_005966.1_cds_WP_004921559.1_964	579	417.119	47	23.1125
lcl|NC_005966.1_cds_WP_004921556.1_965	480	318.442	69	44.4454
lcl|NC_005966.1_cds_WP_004921553.1_966	663	501.119	177	72.4504
lcl|NC_005966.1_cds_WP_004921551.1_967	615	453.119	385	174.284
lcl|NC_005966.1_cds_WP_004921548.1_968	573	411.119	159	79.3301
lcl|NC_005966.1_cds_WP_004921544.1_969	459	297.649	86	59.2655
lcl|NC_005966.1_cds_WP_004921541.1_970	237	94.191	15	32.6656
lcl|NC_005966.1_cds_WP_004921538.1_971	546	384.184	44	23.4921
lcl|NC_005966.1_cds_WP_004921536.1_972	2028	1866.12	608	66.8302
lcl|NC_005966.1_cds_WP_004921533.1_973	519	357.276	844	484.559
lcl|NC_005966.1_cds_WP_004921532.1_974	1317	1155.12	1784	316.794
lcl|NC_005966.1_cds_WP_004921527.1_975	660	498.119	1995	821.52
lcl|NC_005966.1_cds_WP_011182217.1_976	177	52.5017	17	66.4177
lcl|NC_005966.1_cds_WP_004921524.1_977	681	519.119	174	68.7529
lcl|NC_005966.1_cds_WP_026056940.1_978	798	636.119	138	44.4989
lcl|NC_005966.1_cds_WP_004921521.1_979	1362	1200.12	915	156.389
lcl|NC_005966.1_cds_WP_004921519.1_980	765	603.119	120	40.8119
lcl|NC_005966.1_cds_WP_004921514.1_981	777	615.119	76	25.3433
lcl|NC_005966.1_cds_WP_004921511.1_982	480	318.442	148	95.3322
lcl|NC_005966.1_cds_WP_004921507.1_983	2427	2265.12	8155	738.485
lcl|NC_005966.1_cds_WP_004921506.1_984	636	474.119	86	37.2066
lcl|NC_005966.1_cds_WP_004921503.1_985	1653	1491.12	301	41.4059
lcl|NC_005966.1_cds_WP_004921499.1_986	405	244.489	18	15.1016
lcl|NC_005966.1_cds_WP_004921496.1_987	981	819.119	169	42.3203
lcl|NC_005966.1_cds_WP_004921493.1_988	801	639.119	81	25.9963
lcl|NC_005966.1_cds_WP_004921492.1_989	972	810.119	156	39.4988
lcl|NC_005966.1_cds_WP_227499429.1_990	1164	1002.12	409	83.7168
lcl|NC_005966.1_cds_WP_004921484.1_991	285	133.397	379	582.776
lcl|NC_005966.1_cds_WP_004921483.1_992	549	387.168	584	309.401
lcl|NC_005966.1_cds_WP_004921480.1_993	633	471.119	1514	659.18
lcl|NC_005966.1_cds_WP_004921476.1_994	1326	1164.12	945	166.511
lcl|NC_005966.1_cds_WP_004921474.1_995	1209	1047.12	896	175.518
lcl|NC_005966.1_cds_WP_004921470.1_996	1233	1071.12	486	93.0694
lcl|NC_005966.1_cds_WP_004921467.1_997	252	105.842	1669	3234.49
lcl|NC_005966.1_cds_WP_004921464.1_998	846	684.119	119	35.6799
lcl|NC_005966.1_cds_WP_004921461.1_999	936	774.119	451	119.503
lcl|NC_005966.1_cds_WP_004921458.1_1000	423	262.185	63	49.2881
lcl|NC_005966.1_cds_WP_004921455.1_1001	696	534.119	1543	592.566
lcl|NC_005966.1_cds_WP_004921453.1_1002	885	723.119	234	66.3765
lcl|NC_005966.1_cds_WP_004921449.1_1003	750	588.119	152	53.0136
lcl|NC_005966.1_cds_WP_004921446.1_1004	1641	1479.12	356	49.3691
lcl|NC_005966.1_cds_WP_004921442.1_1005	1353	1191.12	554	95.4032
lcl|NC_005966.1_cds_WP_004921439.1_1006	3222	3060.12	2970	199.08
lcl|NC_005966.1_cds_WP_227499430.1_1007	1782	1620.12	206	26.0813
lcl|NC_005966.1_cds_WP_004921433.1_1008	1068	906.119	216	48.8964
lcl|NC_005966.1_cds_WP_004921430.1_1009	1011	849.119	120	28.9882
lcl|NC_005966.1_cds_WP_034709753.1_1010	1614	1452.12	136	19.2108
lcl|NC_005966.1_cds_WP_004921423.1_1011	1245	1083.12	1119	211.915
lcl|NC_005966.1_cds_WP_004921421.1_1012	900	738.119	205	56.9687
lcl|NC_005966.1_cds_WP_004921419.1_1013	909	747.119	155	42.555
lcl|NC_005966.1_cds_WP_004921417.1_1014	1419	1257.12	205	33.4492
lcl|NC_005966.1_cds_WP_004921415.1_1015	666	504.119	66	26.8546
lcl|NC_005966.1_cds_WP_004921413.1_1016	1035	873.119	282	66.2497
lcl|NC_005966.1_cds_WP_004921393.1_1017	1341	1179.12	992	172.569
lcl|NC_005966.1_cds_WP_004921390.1_1018	861	699.119	271	79.5109
lcl|NC_005966.1_cds_WP_004921386.1_1019	915	753.119	264	71.9033
lcl|NC_005966.1_cds_WP_011182227.1_1020	2031	1869.12	782	85.818
lcl|NC_005966.1_cds_WP_004926254.1_1021	1209	1047.12	194	38.0027
lcl|NC_005966.1_cds_WP_004926252.1_1022	3096	2934.12	218	15.2401
lcl|NC_005966.1_cds_WP_004926248.1_1023	3108	2946.12	233	16.2224
lcl|NC_005966.1_cds_WP_004926245.1_1024	1470	1308.12	63	9.87875
lcl|NC_005966.1_cds_WP_004926242.1_1025	516	354.291	373	215.952
lcl|NC_005966.1_cds_WP_004926240.1_1026	975	813.119	200	50.4527
lcl|NC_005966.1_cds_WP_004926237.1_1027	2427	2265.12	228	20.6468
lcl|NC_005966.1_cds_WP_004926234.1_1028	870	708.119	504	145.993
lcl|NC_005966.1_cds_WP_004926231.1_1029	741	579.119	182	64.4632
lcl|NC_005966.1_cds_1030	328	171.307	71	85.014
lcl|NC_005966.1_cds_1031	304	149.956	29	39.6682
lcl|NC_005966.1_cds_WP_004926222.1_1032	1383	1221.12	111	18.6455
lcl|NC_005966.1_cds_1033	120	22.6694	2	18.0967
lcl|NC_005966.1_cds_WP_004926219.1_1034	1260	1098.12	207	38.666
lcl|NC_005966.1_cds_WP_004926215.1_1035	780	618.119	52	17.256
lcl|NC_005966.1_cds_WP_004926213.1_1036	585	423.119	246	119.256
lcl|NC_005966.1_cds_WP_004926208.1_1037	702	540.119	420	159.503
lcl|NC_005966.1_cds_WP_227499431.1_1038	1200	1038.12	856	169.136
lcl|NC_005966.1_cds_WP_004926202.1_1039	1134	972.119	1321	278.735
lcl|NC_005966.1_cds_WP_017385157.1_1040	885	723.119	141	39.9961
lcl|NC_005966.1_cds_WP_004926196.1_1041	1854	1692.12	471	57.0951
lcl|NC_005966.1_cds_WP_004926194.1_1042	1254	1092.12	404	75.8787
lcl|NC_005966.1_cds_WP_004926192.1_1043	906	744.119	172	47.4127
lcl|NC_005966.1_cds_WP_004926189.1_1044	747	585.119	375	131.461
lcl|NC_005966.1_cds_WP_011182233.1_1045	1434	1272.12	283	45.6318
lcl|NC_005966.1_cds_WP_004926184.1_1046	483	321.442	382	243.764
lcl|NC_005966.1_cds_WP_011182234.1_1047	1311	1149.12	599	106.923
lcl|NC_005966.1_cds_WP_011182235.1_1048	1704	1542.12	522	69.4322
lcl|NC_005966.1_cds_WP_004926171.1_1049	2232	2070.12	1062	105.23
lcl|NC_005966.1_cds_WP_004926169.1_1050	399	238.701	259	222.563
lcl|NC_005966.1_cds_WP_004926168.1_1051	795	633.119	183	59.289
lcl|NC_005966.1_cds_WP_026056925.1_1052	1257	1095.12	1603	300.248
lcl|NC_005966.1_cds_WP_004926164.1_1053	1389	1227.12	1200	200.587
lcl|NC_005966.1_cds_WP_004926159.1_1054	831	669.119	186	57.0188
lcl|NC_005966.1_cds_WP_004926157.1_1055	1230	1068.12	331	63.5648
lcl|NC_005966.1_cds_WP_004926155.1_1056	2781	2619.12	433	33.911
lcl|NC_005966.1_cds_WP_004926153.1_1057	384	224.136	97	88.7704
lcl|NC_005966.1_cds_WP_004926151.1_1058	633	471.119	168	73.1454
lcl|NC_005966.1_cds_WP_004926150.1_1059	1467	1305.12	580	91.1562
lcl|NC_005966.1_cds_WP_227499421.1_1060	387	227.051	360	325.228
lcl|NC_005966.1_cds_WP_026056924.1_1061	750	588.119	4892	1706.2
lcl|NC_005966.1_cds_WP_004926142.1_1062	636	474.119	418	180.841
lcl|NC_005966.1_cds_WP_004926139.1_1063	1299	1137.12	1103	198.966
lcl|NC_005966.1_cds_WP_004926125.1_1064	417	256.228	91	72.849
lcl|NC_005966.1_cds_WP_004926121.1_1065	645	483.119	296	125.674
lcl|NC_005966.1_cds_WP_026056923.1_1066	2838	2676.12	1692	129.689
lcl|NC_005966.1_cds_WP_004926115.1_1067	510	348.306	533	313.888
lcl|NC_005966.1_cds_WP_004926112.1_1068	693	531.119	198	76.4684
lcl|NC_005966.1_cds_WP_004926110.1_1069	1062	900.119	6355	1448.19
lcl|NC_005966.1_cds_WP_004926108.1_1070	1095	933.119	3364	739.482
lcl|NC_005966.1_cds_WP_004926104.1_1071	705	543.119	497	187.702
lcl|NC_005966.1_cds_WP_004926101.1_1072	1371	1209.12	1180	200.18
lcl|NC_005966.1_cds_WP_004926098.1_1073	1533	1371.12	985	147.357
lcl|NC_005966.1_cds_WP_004926095.1_1074	1032	870.119	63	14.8515
lcl|NC_005966.1_cds_WP_004926093.1_1075	1380	1218.12	74	12.4609
lcl|NC_005966.1_cds_WP_004926091.1_1076	1398	1236.12	164	27.214
lcl|NC_005966.1_cds_WP_004926088.1_1077	909	747.119	346	94.9937
lcl|NC_005966.1_cds_WP_004926086.1_1078	963	801.119	905	231.718
lcl|NC_005966.1_cds_WP_004926085.1_1079	633	471.119	30	13.0617
lcl|NC_005966.1_cds_WP_004926083.1_1080	1389	1227.12	301	50.3139
lcl|NC_005966.1_cds_WP_004926080.1_1081	732	570.119	291	104.697
lcl|NC_005966.1_cds_WP_004926078.1_1082	1134	972.119	1092	230.416
lcl|NC_005966.1_cds_WP_004926076.1_1083	489	327.402	285	178.555
lcl|NC_005966.1_cds_WP_004926054.1_1084	351	192.736	192	204.337
lcl|NC_005966.1_cds_WP_004926052.1_1085	540	378.184	92	49.8991
lcl|NC_005966.1_cds_WP_004926050.1_1086	1149	987.119	764	158.757
lcl|NC_005966.1_cds_WP_026056922.1_1087	405	244.489	199	166.956
lcl|NC_005966.1_cds_WP_004926046.1_1088	768	606.119	354	119.799
lcl|NC_005966.1_cds_WP_004926038.1_1089	834	672.119	1337	408.032
lcl|NC_005966.1_cds_WP_004926036.1_1090	930	768.119	873	233.128
lcl|NC_005966.1_cds_WP_004926034.1_1091	1215	1053.12	522	101.672
lcl|NC_005966.1_cds_WP_004926026.1_1092	342	184.221	800	890.758
lcl|NC_005966.1_cds_WP_004926022.1_1093	345	187.04	3818	4187.06
lcl|NC_005966.1_cds_WP_004927885.1_1094	1560	1398.12	618.402	90.7267
lcl|NC_005966.1_cds_WP_004926016.1_1095	207	72.2768	28	79.4635
lcl|NC_005966.1_cds_WP_004926015.1_1096	588	426.119	314	151.15
lcl|NC_005966.1_cds_WP_004926010.1_1097	219	80.9008	87	220.584
lcl|NC_005966.1_cds_WP_004926008.1_1098	444	282.831	3310	2400.54
lcl|NC_005966.1_cds_WP_004926004.1_1099	270	120.691	406	690.018
lcl|NC_005966.1_cds_WP_004926001.1_1100	2199	2037.12	568	57.1927
lcl|NC_005966.1_cds_WP_004926000.1_1101	1455	1293.12	180	28.5524
lcl|NC_005966.1_cds_WP_004925998.1_1102	204	70.251	388	1132.89
lcl|NC_005966.1_cds_WP_004925997.1_1103	1320	1158.12	490	86.7863
lcl|NC_005966.1_cds_WP_004925995.1_1104	999	837.119	460	112.714
lcl|NC_005966.1_cds_WP_004925993.1_1105	555	393.152	262	136.694
lcl|NC_005966.1_cds_WP_004925990.1_1106	387	227.051	102	92.1478
lcl|NC_005966.1_cds_WP_026056954.1_1107	573	411.119	345	172.131
lcl|NC_005966.1_cds_1108	84	10.7611	83	1582.09
lcl|NC_005966.1_cds_WP_099046170.1_1109	1161	999.119	28.6	5.87161
lcl|NC_005966.1_cds_WP_011182242.1_1110	213	76.6004	951	2546.58
lcl|NC_005966.1_cds_WP_004925986.1_1111	1281	1119.12	610	111.805
lcl|NC_005966.1_cds_WP_004925983.1_1112	2637	2475.12	1283	106.326
lcl|NC_005966.1_cds_WP_004925980.1_1113	1023	861.119	433	103.141
lcl|NC_005966.1_cds_WP_004925977.1_1114	1167	1005.12	648	132.241
lcl|NC_005966.1_cds_WP_004925964.1_1115	1320	1158.12	1117	197.837
lcl|NC_005966.1_cds_WP_004925961.1_1116	312	157.008	239	312.236
lcl|NC_005966.1_cds_WP_004925958.1_1117	780	618.119	3415	1133.25
lcl|NC_005966.1_cds_WP_004925957.1_1118	1047	885.119	323	74.853
lcl|NC_005966.1_cds_WP_004925956.1_1119	705	543.119	406	153.334
lcl|NC_005966.1_cds_WP_004925954.1_1120	426	265.163	664	513.646
lcl|NC_005966.1_cds_WP_004925953.1_1121	426	265.163	62	47.961
lcl|NC_005966.1_cds_WP_004925947.1_1122	2580	2418.12	9408	798.046
lcl|NC_005966.1_cds_WP_004925944.1_1123	1830	1668.12	1695	208.426
lcl|NC_005966.1_cds_WP_004925941.1_1124	432	271.085	3409	2579.47
lcl|NC_005966.1_cds_WP_004925929.1_1125	2205	2043.12	707	70.9797
lcl|NC_005966.1_cds_WP_004925925.1_1126	1017	855.119	233	55.8905
lcl|NC_005966.1_cds_WP_004925924.1_1127	1236	1074.12	352	67.22
lcl|NC_005966.1_cds_WP_004925921.1_1128	1020	858.119	878	209.872
lcl|NC_005966.1_cds_WP_004925908.1_1129	783	621.119	166	54.8204
lcl|NC_005966.1_cds_WP_004925904.1_1130	669	507.119	252	101.929
lcl|NC_005966.1_cds_WP_011182249.1_1131	1485	1323.12	336	52.0893
lcl|NC_005966.1_cds_WP_004925894.1_1132	888	726.119	77	21.7516
lcl|NC_005966.1_cds_WP_004925893.1_1133	2745	2583.12	550	43.6744
lcl|NC_005966.1_cds_WP_004925892.1_1134	2196	2034.12	187	18.857
lcl|NC_005966.1_cds_WP_004925891.1_1135	492	330.333	69	42.8455
lcl|NC_005966.1_cds_WP_004925890.1_1136	1152	990.119	357	73.9587
lcl|NC_005966.1_cds_WP_004925879.1_1137	423	262.185	168	131.435
lcl|NC_005966.1_cds_WP_004925874.1_1138	1212	1050.12	880	171.891
lcl|NC_005966.1_cds_WP_011182250.1_1139	1029	867.119	353	83.5035
lcl|NC_005966.1_cds_WP_011182251.1_1140	1470	1308.12	583	91.4176
lcl|NC_005966.1_cds_WP_004925865.1_1141	1341	1179.12	403	70.1061
lcl|NC_005966.1_cds_WP_004925864.1_1142	978	816.119	284	71.3795
lcl|NC_005966.1_cds_WP_004925863.1_1143	1173	1011.12	162	32.8641
lcl|NC_005966.1_cds_WP_004925861.1_1144	561	399.119	46	23.6409
lcl|NC_005966.1_cds_WP_004925854.1_1145	753	591.119	163	56.5615
lcl|NC_005966.1_cds_WP_004925853.1_1146	903	741.119	349	96.5931
lcl|NC_005966.1_cds_WP_011182253.1_1147	861	699.119	28	8.21515
lcl|NC_005966.1_cds_WP_004925851.1_1148	1077	915.119	47	10.5349
lcl|NC_005966.1_cds_WP_004925850.1_1149	804	642.119	76	24.2776
lcl|NC_005966.1_cds_WP_004925849.1_1150	1530	1368.12	491	73.615
lcl|NC_005966.1_cds_WP_011182254.1_1151	960	798.119	77	19.7894
lcl|NC_005966.1_cds_WP_034709579.1_1152	984	822.119	142	35.4293
lcl|NC_005966.1_cds_WP_004925843.1_1153	960	798.119	143	36.7517
lcl|NC_005966.1_cds_WP_004925841.1_1154	720	558.119	88	32.3418
lcl|NC_005966.1_cds_WP_004925838.1_1155	2424	2262.12	632	57.3073
lcl|NC_005966.1_cds_WP_004925836.1_1156	612	450.119	6497	2960.7
lcl|NC_005966.1_cds_WP_004925833.1_1157	690	528.119	225	87.3895
lcl|NC_005966.1_cds_WP_004925831.1_1158	786	624.119	301	98.9254
lcl|NC_005966.1_cds_WP_004925828.1_1159	198	66.0003	50	155.393
lcl|NC_005966.1_cds_WP_004925826.1_1160	366	206.956	222	220.03
lcl|NC_005966.1_cds_WP_004925824.1_1161	870	708.119	1047	303.284
lcl|NC_005966.1_cds_WP_004925822.1_1162	249	103.514	80	158.525
lcl|NC_005966.1_cds_WP_004653893.1_1163	213	76.6004	5425	14527
lcl|NC_005966.1_cds_WP_004925820.1_1164	1152	990.119	752	155.79
lcl|NC_005966.1_cds_WP_004925817.1_1165	372	212.657	855	824.697
lcl|NC_005966.1_cds_WP_004925814.1_1166	579	417.119	773	380.126
lcl|NC_005966.1_cds_WP_011182259.1_1167	1074	912.119	1093	245.797
lcl|NC_005966.1_cds_WP_004925808.1_1168	456	294.699	170	118.326
lcl|NC_005966.1_cds_WP_004925805.1_1169	1140	978.119	465	97.5146
lcl|NC_005966.1_cds_WP_004925802.1_1170	483	321.442	240	153.15
lcl|NC_005966.1_cds_WP_004925799.1_1171	1005	843.119	470	114.345
lcl|NC_005966.1_cds_WP_004925797.1_1172	588	426.119	201	96.7551
lcl|NC_005966.1_cds_WP_004925794.1_1173	1539	1377.12	636	94.7314
lcl|NC_005966.1_cds_WP_004925791.1_1174	1890	1728.12	781	92.7013
lcl|NC_005966.1_cds_WP_004925790.1_1175	648	486.119	634	267.519
lcl|NC_005966.1_cds_WP_004925787.1_1176	966	804.119	524	133.666
lcl|NC_005966.1_cds_WP_004925784.1_1177	1407	1245.12	784	129.156
lcl|NC_005966.1_cds_WP_011182264.1_1178	351	192.736	457	486.364
lcl|NC_005966.1_cds_WP_004925780.1_1179	444	282.831	3362	2438.25
lcl|NC_005966.1_cds_WP_001136722.1_1180	216	78.7956	1573	4094.82
lcl|NC_005966.1_cds_WP_004925776.1_1181	1023	861.119	642	152.926
lcl|NC_005966.1_cds_WP_004925772.1_1182	1173	1011.12	199	40.3701
lcl|NC_005966.1_cds_WP_004925770.1_1183	891	729.119	300	84.3978
lcl|NC_005966.1_cds_WP_004925766.1_1184	1506	1344.12	1745	266.297
