target_id	length	eff_length	est_counts	tpm
lcl|NC_005966.1_cds_WP_011182174.1_836	1401	1226.31	28.0386	10.4988
lcl|NC_005966.1_cds_WP_004921946.1_837	372	200.451	9	20.6167
lcl|NC_005966.1_cds_WP_004921944.1_838	153	29.6781	10	154.72
lcl|NC_005966.1_cds_WP_099046170.1_839	1161	986.307	11.2	5.21422
lcl|NC_005966.1_cds_WP_004921930.1_840	546	371.574	13	16.065
lcl|NC_005966.1_cds_WP_227499420.1_841	267	105.807	2	8.67962
lcl|NC_005966.1_cds_WP_099046170.1_842	1161	986.307	11.2	5.21422
lcl|NC_005966.1_cds_WP_011182177.1_843	765	590.307	131	101.901
lcl|NC_005966.1_cds_WP_004921926.1_844	1389	1214.31	48	18.1508
lcl|NC_005966.1_cds_WP_004921924.1_845	315	147.602	8	24.8876
lcl|NC_005966.1_cds_WP_004921920.1_846	741	566.307	56	45.4067
lcl|NC_005966.1_cds_WP_004921916.1_847	1518	1343.31	1119	382.506
lcl|NC_005966.1_cds_WP_004921914.1_848	882	707.307	190	123.347
lcl|NC_005966.1_cds_WP_004921910.1_849	1932	1757.31	31	8.10024
lcl|NC_005966.1_cds_WP_004921909.1_850	594	419.342	6	6.57001
lcl|NC_005966.1_cds_WP_004921908.1_851	894	719.307	19	12.129
lcl|NC_005966.1_cds_WP_004921905.1_852	690	515.307	26	23.1681
lcl|NC_005966.1_cds_WP_004921901.1_853	765	590.307	32	24.8918
lcl|NC_005966.1_cds_WP_004921899.1_854	1017	842.307	102	55.605
lcl|NC_005966.1_cds_WP_004921897.1_855	1026	851.307	111	59.8716
lcl|NC_005966.1_cds_WP_011182182.1_856	2115	1940.31	80	18.9323
lcl|NC_005966.1_cds_WP_004921890.1_857	456	282.197	75	122.037
lcl|NC_005966.1_cds_WP_004921889.1_858	456	282.197	13	21.1531
lcl|NC_005966.1_cds_WP_011182184.1_859	999	824.307	16	8.91281
lcl|NC_005966.1_cds_WP_004921883.1_860	687	512.307	53	47.5039
lcl|NC_005966.1_cds_WP_004921880.1_861	948	773.307	5	2.96894
lcl|NC_005966.1_cds_WP_011182186.1_862	1077	902.307	10	5.08897
lcl|NC_005966.1_cds_WP_004921875.1_863	1347	1172.31	15	5.87535
lcl|NC_005966.1_cds_WP_004921872.1_864	1284	1109.31	5	2.06967
lcl|NC_005966.1_cds_WP_017385208.1_865	1140	965.307	8	3.80547
lcl|NC_005966.1_cds_WP_004921865.1_866	813	638.307	39	28.0556
lcl|NC_005966.1_cds_WP_004921862.1_867	306	139.621	3	9.8663
lcl|NC_005966.1_cds_WP_004921859.1_868	300	134.44	1	3.41551
lcl|NC_005966.1_cds_WP_004921856.1_869	1053	878.307	9	4.70522
lcl|NC_005966.1_cds_WP_004921853.1_870	765	590.307	5	3.88934
lcl|NC_005966.1_cds_WP_004921848.1_871	936	761.307	4	2.41259
lcl|NC_005966.1_cds_WP_004921845.1_872	1212	1037.31	8	3.54133
lcl|NC_005966.1_cds_WP_004921842.1_873	1230	1055.31	9	3.91604
lcl|NC_005966.1_cds_WP_004921840.1_874	525	350.736	8	10.4735
lcl|NC_005966.1_cds_WP_026056949.1_875	837	662.307	3	2.07992
lcl|NC_005966.1_cds_WP_011182191.1_876	795	620.307	7	5.18174
lcl|NC_005966.1_cds_WP_011182192.1_877	792	617.307	5	3.71923
lcl|NC_005966.1_cds_WP_011182193.1_878	1467	1292.31	12	4.26383
lcl|NC_005966.1_cds_WP_004921827.1_879	1641	1466.31	37	11.5867
lcl|NC_005966.1_cds_WP_026056948.1_880	1197	1022.31	2	0.898323
lcl|NC_005966.1_cds_WP_011182194.1_881	1344	1169.31	80	31.4156
lcl|NC_005966.1_cds_WP_004921817.1_882	492	317.931	38	54.8825
lcl|NC_005966.1_cds_WP_004921815.1_883	2139	1964.31	57	13.3244
lcl|NC_005966.1_cds_WP_004921812.1_884	1146	971.307	104	49.1655
lcl|NC_005966.1_cds_WP_004921808.1_885	486	311.931	13	19.1368
lcl|NC_005966.1_cds_WP_004921805.1_886	1272	1097.31	45	18.8308
lcl|NC_005966.1_cds_WP_004921803.1_887	1632	1457.31	427	134.543
lcl|NC_005966.1_cds_WP_004921798.1_888	1662	1487.31	82	25.3161
lcl|NC_005966.1_cds_WP_004921796.1_889	1473	1298.31	51	18.0375
lcl|NC_005966.1_cds_WP_004921794.1_890	627	452.342	31	31.4686
lcl|NC_005966.1_cds_WP_004921791.1_891	1581	1406.31	254	82.9349
lcl|NC_005966.1_cds_WP_011182197.1_892	2061	1886.31	243	59.1531
lcl|NC_005966.1_cds_WP_004921786.1_893	624	449.342	36	36.7882
lcl|NC_005966.1_cds_WP_004921783.1_894	1116	941.307	18	8.78062
lcl|NC_005966.1_cds_WP_004921780.1_895	1032	857.307	41	21.96
lcl|NC_005966.1_cds_WP_004921778.1_896	963	788.307	42	24.4646
lcl|NC_005966.1_cds_WP_004921775.1_897	1020	845.307	14	7.60497
lcl|NC_005966.1_cds_WP_004921771.1_898	1542	1367.31	28	9.4032
lcl|NC_005966.1_cds_WP_004921768.1_899	1401	1226.31	53	19.8454
lcl|NC_005966.1_cds_WP_004921766.1_900	1059	884.307	69	35.8286
lcl|NC_005966.1_cds_WP_026056945.1_901	786	611.307	57	42.8153
lcl|NC_005966.1_cds_WP_004921762.1_902	522	347.762	120	158.446
lcl|NC_005966.1_cds_WP_004921759.1_903	243	86.7537	45	238.182
lcl|NC_005966.1_cds_WP_004921756.1_904	1011	836.307	46	25.2567
lcl|NC_005966.1_cds_WP_004921754.1_905	1272	1097.31	20	8.36923
lcl|NC_005966.1_cds_WP_004921751.1_906	531	356.71	53	68.2252
lcl|NC_005966.1_cds_WP_004921748.1_907	336	166.705	105	289.217
lcl|NC_005966.1_cds_WP_004921745.1_908	2076	1901.31	236	56.9959
lcl|NC_005966.1_cds_WP_004921742.1_909	1269	1094.31	370	155.255
lcl|NC_005966.1_cds_WP_004921738.1_910	414	241.128	95	180.909
lcl|NC_005966.1_cds_WP_004921735.1_911	1137	962.307	71	33.8788
lcl|NC_005966.1_cds_WP_004921733.1_912	576	401.373	74	84.6579
lcl|NC_005966.1_cds_WP_004921730.1_913	273	110.903	20	82.8073
lcl|NC_005966.1_cds_WP_004921727.1_914	597	422.342	121	131.554
lcl|NC_005966.1_cds_WP_004921725.1_915	1296	1121.31	92	37.6745
lcl|NC_005966.1_cds_WP_004921723.1_916	204	58.5376	1	7.8442
lcl|NC_005966.1_cds_WP_004921719.1_917	852	677.307	433	293.553
lcl|NC_005966.1_cds_WP_004921717.1_918	483	308.977	149	221.434
lcl|NC_005966.1_cds_WP_004921713.1_919	1266	1091.31	135	56.8029
lcl|NC_005966.1_cds_WP_004921709.1_920	774	599.307	37	28.3489
lcl|NC_005966.1_cds_WP_004921706.1_921	1233	1058.31	85	36.88
lcl|NC_005966.1_cds_WP_004921702.1_922	294	129.034	55	195.723
lcl|NC_005966.1_cds_WP_004921699.1_923	3687	3512.31	447	58.4385
lcl|NC_005966.1_cds_WP_004921698.1_924	1629	1454.31	550	173.656
lcl|NC_005966.1_cds_WP_004921695.1_925	1326	1151.31	171	68.2007
lcl|NC_005966.1_cds_WP_004921694.1_926	1551	1376.31	183	61.0548
lcl|NC_005966.1_cds_WP_004921691.1_927	618	443.342	27	27.9646
lcl|NC_005966.1_cds_WP_004921688.1_928	639	464.342	66	65.2663
lcl|NC_005966.1_cds_WP_004921682.1_929	2178	2003.31	65	14.8987
lcl|NC_005966.1_cds_WP_004921679.1_930	2238	2063.31	245	54.5238
lcl|NC_005966.1_cds_WP_004921675.1_931	999	824.307	33	18.3827
lcl|NC_005966.1_cds_WP_004921672.1_932	615	440.342	446	465.08
lcl|NC_005966.1_cds_WP_100222855.1_933	621	446.342	33	33.9492
lcl|NC_005966.1_cds_WP_004921665.1_934	705	530.307	44	38.0986
lcl|NC_005966.1_cds_WP_004921662.1_935	2472	2297.31	131	26.184
lcl|NC_005966.1_cds_WP_011182211.1_936	831	656.307	41	28.6854
lcl|NC_005966.1_cds_WP_004921655.1_937	675	500.307	85	78.0129
lcl|NC_005966.1_cds_WP_004921650.1_938	2076	1901.31	340	82.1127
lcl|NC_005966.1_cds_WP_004921647.1_939	906	731.307	311	195.274
lcl|NC_005966.1_cds_WP_004921646.1_940	939	764.307	206	123.761
lcl|NC_005966.1_cds_WP_004921642.1_941	1182	1007.31	155	70.6568
lcl|NC_005966.1_cds_WP_004921639.1_942	165	35.5775	137	1768.19
lcl|NC_005966.1_cds_WP_004921635.1_943	516	341.762	26	34.9328
lcl|NC_005966.1_cds_WP_004921630.1_944	1530	1355.31	423	143.313
lcl|NC_005966.1_cds_WP_004921627.1_945	687	512.307	84	75.2893
lcl|NC_005966.1_cds_WP_004921625.1_946	1398	1223.31	14	5.25504
lcl|NC_005966.1_cds_WP_004921618.1_947	909	734.307	254	158.833
lcl|NC_005966.1_cds_WP_004921614.1_948	1614	1439.31	569	181.528
lcl|NC_005966.1_cds_WP_004921610.1_949	1341	1166.31	124	48.8194
lcl|NC_005966.1_cds_WP_004921607.1_950	504	329.788	97	135.058
lcl|NC_005966.1_cds_951	708	533.307	33	28.4132
lcl|NC_005966.1_cds_952	128	19.0763	0	0
lcl|NC_005966.1_cds_953	1239	1064.31	23	9.92304
lcl|NC_005966.1_cds_WP_004921594.1_954	324	155.798	21	61.8929
lcl|NC_005966.1_cds_WP_004921589.1_955	1323	1148.31	92	36.7886
lcl|NC_005966.1_cds_WP_004921585.1_956	990	815.307	197	110.95
lcl|NC_005966.1_cds_WP_026056943.1_957	1602	1427.31	172	55.3344
lcl|NC_005966.1_cds_WP_004921580.1_958	477	303	52	78.8032
lcl|NC_005966.1_cds_WP_026056942.1_959	324	155.798	7	20.631
lcl|NC_005966.1_cds_WP_004921573.1_960	876	701.307	130	85.1175
lcl|NC_005966.1_cds_WP_004921570.1_961	303	136.986	49	164.25
lcl|NC_005966.1_cds_WP_004921566.1_962	309	142.272	26	83.9147
lcl|NC_005966.1_cds_WP_004921563.1_963	1701	1526.31	336	101.084
lcl|NC_005966.1_cds_WP_004921559.1_964	579	404.373	28	31.7951
lcl|NC_005966.1_cds_WP_004921556.1_965	480	306	22	33.013
lcl|NC_005966.1_cds_WP_004921553.1_966	663	488.307	106	99.6774
lcl|NC_005966.1_cds_WP_004921551.1_967	615	440.342	166	173.102
lcl|NC_005966.1_cds_WP_004921548.1_968	573	398.402	61	70.3059
lcl|NC_005966.1_cds_WP_004921544.1_969	459	285.176	15	24.1525
lcl|NC_005966.1_cds_WP_004921541.1_970	237	82.208	6	33.5136
lcl|NC_005966.1_cds_WP_004921538.1_971	546	371.574	16	19.7724
lcl|NC_005966.1_cds_WP_004921536.1_972	2028	1853.31	276	68.3826
lcl|NC_005966.1_cds_WP_004921533.1_973	519	344.762	117	155.83
lcl|NC_005966.1_cds_WP_004921532.1_974	1317	1142.31	489	196.567
lcl|NC_005966.1_cds_WP_004921527.1_975	660	485.307	697	659.478
lcl|NC_005966.1_cds_WP_011182217.1_976	177	42.052	4	43.6774
lcl|NC_005966.1_cds_WP_004921524.1_977	681	506.307	65	58.9499
lcl|NC_005966.1_cds_WP_026056940.1_978	798	623.307	87	64.0916
lcl|NC_005966.1_cds_WP_004921521.1_979	1362	1187.31	201	77.735
lcl|NC_005966.1_cds_WP_004921519.1_980	765	590.307	48	37.3377
lcl|NC_005966.1_cds_WP_004921514.1_981	777	602.307	31	23.6335
lcl|NC_005966.1_cds_WP_004921511.1_982	480	306	46	69.0271
lcl|NC_005966.1_cds_WP_004921507.1_983	2427	2252.31	2095	427.11
lcl|NC_005966.1_cds_WP_004921506.1_984	636	461.342	16	15.925
lcl|NC_005966.1_cds_WP_004921503.1_985	1653	1478.31	29	9.00777
lcl|NC_005966.1_cds_WP_004921499.1_986	405	232.411	5	9.87865
lcl|NC_005966.1_cds_WP_004921496.1_987	981	806.307	16	9.11178
lcl|NC_005966.1_cds_WP_004921493.1_988	801	626.307	6	4.39894
lcl|NC_005966.1_cds_WP_004921492.1_989	972	797.307	11	6.33506
lcl|NC_005966.1_cds_WP_227499429.1_990	1164	989.307	57	26.4562
lcl|NC_005966.1_cds_WP_004921484.1_991	285	121.122	95	360.15
lcl|NC_005966.1_cds_WP_004921483.1_992	549	374.519	99	121.38
lcl|NC_005966.1_cds_WP_004921480.1_993	633	458.342	237	237.434
lcl|NC_005966.1_cds_WP_004921476.1_994	1326	1151.31	427	170.302
lcl|NC_005966.1_cds_WP_004921474.1_995	1209	1034.31	451	200.222
lcl|NC_005966.1_cds_WP_004921470.1_996	1233	1058.31	320	138.842
lcl|NC_005966.1_cds_WP_004921467.1_997	252	93.7266	240	1175.8
lcl|NC_005966.1_cds_WP_004921464.1_998	846	671.307	54	36.9366
lcl|NC_005966.1_cds_WP_004921461.1_999	936	761.307	112	67.5526
lcl|NC_005966.1_cds_WP_004921458.1_1000	423	249.927	27	49.6061
lcl|NC_005966.1_cds_WP_004921455.1_1001	696	521.307	465	409.584
lcl|NC_005966.1_cds_WP_004921453.1_1002	885	710.307	119	76.9281
lcl|NC_005966.1_cds_WP_004921449.1_1003	750	575.307	40	31.926
lcl|NC_005966.1_cds_WP_004921446.1_1004	1641	1466.31	76	23.7998
lcl|NC_005966.1_cds_WP_004921442.1_1005	1353	1178.31	220	85.733
lcl|NC_005966.1_cds_WP_004921439.1_1006	3222	3047.31	537	80.9174
lcl|NC_005966.1_cds_WP_227499430.1_1007	1782	1607.31	140	39.9957
lcl|NC_005966.1_cds_WP_004921433.1_1008	1068	893.307	221	113.599
lcl|NC_005966.1_cds_WP_004921430.1_1009	1011	836.307	188	103.223
lcl|NC_005966.1_cds_WP_034709753.1_1010	1614	1439.31	167	53.2779
lcl|NC_005966.1_cds_WP_004921423.1_1011	1245	1070.31	163	69.9299
lcl|NC_005966.1_cds_WP_004921421.1_1012	900	725.307	28	17.7264
lcl|NC_005966.1_cds_WP_004921419.1_1013	909	734.307	27	16.8838
lcl|NC_005966.1_cds_WP_004921417.1_1014	1419	1244.31	113	41.6999
lcl|NC_005966.1_cds_WP_004921415.1_1015	666	491.307	38	35.5152
lcl|NC_005966.1_cds_WP_004921413.1_1016	1035	860.307	189	100.877
lcl|NC_005966.1_cds_WP_004921393.1_1017	1341	1166.31	517	203.545
lcl|NC_005966.1_cds_WP_004921390.1_1018	861	686.307	37	24.7552
lcl|NC_005966.1_cds_WP_004921386.1_1019	915	740.307	47	29.1521
lcl|NC_005966.1_cds_WP_011182227.1_1020	2031	1856.31	180	44.5253
lcl|NC_005966.1_cds_WP_004926254.1_1021	1209	1034.31	18	7.99111
lcl|NC_005966.1_cds_WP_004926252.1_1022	3096	2921.31	43	6.75888
lcl|NC_005966.1_cds_WP_004926248.1_1023	3108	2933.31	95	14.8713
lcl|NC_005966.1_cds_WP_004926245.1_1024	1470	1295.31	22	7.79891
lcl|NC_005966.1_cds_WP_004926242.1_1025	516	341.762	23	30.9021
lcl|NC_005966.1_cds_WP_004926240.1_1026	975	800.307	14	8.03258
lcl|NC_005966.1_cds_WP_004926237.1_1027	2427	2252.31	44	8.97034
lcl|NC_005966.1_cds_WP_004926234.1_1028	870	695.307	48	31.6992
lcl|NC_005966.1_cds_WP_004926231.1_1029	741	566.307	34	27.5684
lcl|NC_005966.1_cds_1030	328	159.401	5	14.4034
lcl|NC_005966.1_cds_1031	304	137.868	5	16.6529
lcl|NC_005966.1_cds_WP_004926222.1_1032	1383	1208.31	39	14.8208
lcl|NC_005966.1_cds_1033	120	16.7116	3	82.4302
lcl|NC_005966.1_cds_WP_004926219.1_1034	1260	1085.31	59	24.9622
lcl|NC_005966.1_cds_WP_004926215.1_1035	780	605.307	15	11.3789
lcl|NC_005966.1_cds_WP_004926213.1_1036	585	410.342	20	22.3804
lcl|NC_005966.1_cds_WP_004926208.1_1037	702	527.307	26	22.6409
lcl|NC_005966.1_cds_WP_227499431.1_1038	1200	1025.31	45	20.1531
lcl|NC_005966.1_cds_WP_004926202.1_1039	1134	959.307	102	48.8232
lcl|NC_005966.1_cds_WP_017385157.1_1040	885	710.307	10	6.46454
lcl|NC_005966.1_cds_WP_004926196.1_1041	1854	1679.31	60	16.4061
lcl|NC_005966.1_cds_WP_004926194.1_1042	1254	1079.31	64	27.2282
lcl|NC_005966.1_cds_WP_004926192.1_1043	906	731.307	18	11.302
lcl|NC_005966.1_cds_WP_004926189.1_1044	747	572.307	32	25.6747
lcl|NC_005966.1_cds_WP_011182233.1_1045	1434	1259.31	45	16.4083
lcl|NC_005966.1_cds_WP_004926184.1_1046	483	308.977	346	514.201
lcl|NC_005966.1_cds_WP_011182234.1_1047	1311	1136.31	215	86.8814
lcl|NC_005966.1_cds_WP_011182235.1_1048	1704	1529.31	159	47.7404
lcl|NC_005966.1_cds_WP_004926171.1_1049	2232	2057.31	918	204.893
lcl|NC_005966.1_cds_WP_004926169.1_1050	399	226.513	54	109.467
lcl|NC_005966.1_cds_WP_004926168.1_1051	795	620.307	72	53.2979
lcl|NC_005966.1_cds_WP_026056925.1_1052	1257	1082.31	222	94.186
lcl|NC_005966.1_cds_WP_004926164.1_1053	1389	1214.31	351	132.728
lcl|NC_005966.1_cds_WP_004926159.1_1054	831	656.307	40	27.9857
lcl|NC_005966.1_cds_WP_004926157.1_1055	1230	1055.31	211	91.8095
lcl|NC_005966.1_cds_WP_004926155.1_1056	2781	2606.31	336	59.1967
lcl|NC_005966.1_cds_WP_004926153.1_1057	384	211.957	53	114.819
lcl|NC_005966.1_cds_WP_004926151.1_1058	633	458.342	45	45.0823
lcl|NC_005966.1_cds_WP_004926150.1_1059	1467	1292.31	88	31.2681
lcl|NC_005966.1_cds_WP_227499421.1_1060	387	214.844	15	32.0591
lcl|NC_005966.1_cds_WP_026056924.1_1061	750	575.307	549	438.184
lcl|NC_005966.1_cds_WP_004926142.1_1062	636	461.342	105	104.508
lcl|NC_005966.1_cds_WP_004926139.1_1063	1299	1124.31	496	202.573
lcl|NC_005966.1_cds_WP_004926125.1_1064	417	244.037	54	101.607
lcl|NC_005966.1_cds_WP_004926121.1_1065	645	470.342	107	104.461
lcl|NC_005966.1_cds_WP_026056923.1_1066	2838	2663.31	707	121.894
lcl|NC_005966.1_cds_WP_004926115.1_1067	510	335.788	195	266.658
lcl|NC_005966.1_cds_WP_004926112.1_1068	693	518.307	101	89.4784
lcl|NC_005966.1_cds_WP_004926110.1_1069	1062	887.307	1568	811.439
lcl|NC_005966.1_cds_WP_004926108.1_1070	1095	920.307	1208	602.723
lcl|NC_005966.1_cds_WP_004926104.1_1071	705	530.307	158	136.809
lcl|NC_005966.1_cds_WP_004926101.1_1072	1371	1196.31	457	175.411
lcl|NC_005966.1_cds_WP_004926098.1_1073	1533	1358.31	440	148.744
lcl|NC_005966.1_cds_WP_004926095.1_1074	1032	857.307	9	4.82048
lcl|NC_005966.1_cds_WP_004926093.1_1075	1380	1205.31	33	12.5719
lcl|NC_005966.1_cds_WP_004926091.1_1076	1398	1223.31	35	13.1376
lcl|NC_005966.1_cds_WP_004926088.1_1077	909	734.307	54	33.7676
lcl|NC_005966.1_cds_WP_004926086.1_1078	963	788.307	554	322.699
lcl|NC_005966.1_cds_WP_004926085.1_1079	633	458.342	14	14.0256
lcl|NC_005966.1_cds_WP_004926083.1_1080	1389	1214.31	347	131.215
lcl|NC_005966.1_cds_WP_004926080.1_1081	732	557.307	147	121.117
lcl|NC_005966.1_cds_WP_004926078.1_1082	1134	959.307	744	356.122
lcl|NC_005966.1_cds_WP_004926076.1_1083	489	314.931	165	240.576
lcl|NC_005966.1_cds_WP_004926054.1_1084	351	180.605	44	111.868
lcl|NC_005966.1_cds_WP_004926052.1_1085	540	365.629	14	17.5821
lcl|NC_005966.1_cds_WP_004926050.1_1086	1149	974.307	324	152.698
lcl|NC_005966.1_cds_WP_026056922.1_1087	405	232.411	38	75.0777
lcl|NC_005966.1_cds_WP_004926046.1_1088	768	593.307	160	123.83
lcl|NC_005966.1_cds_WP_004926038.1_1089	834	659.307	419	291.817
lcl|NC_005966.1_cds_WP_004926036.1_1090	930	755.307	455	276.612
lcl|NC_005966.1_cds_WP_004926034.1_1091	1215	1040.31	223	98.4299
lcl|NC_005966.1_cds_WP_004926026.1_1092	342	172.126	217	578.89
lcl|NC_005966.1_cds_WP_004926022.1_1093	345	174.995	1421	3728.66
lcl|NC_005966.1_cds_WP_004927885.1_1094	1560	1385.31	75.5145	25.0304
lcl|NC_005966.1_cds_WP_004926016.1_1095	207	60.4636	5	37.9716
lcl|NC_005966.1_cds_WP_004926015.1_1096	588	413.342	50	55.5448
lcl|NC_005966.1_cds_WP_004926010.1_1097	219	68.7797	15	100.142
lcl|NC_005966.1_cds_WP_004926008.1_1098	444	270.485	303	514.38
lcl|NC_005966.1_cds_WP_004926004.1_1099	270	108.281	81	343.491
lcl|NC_005966.1_cds_WP_004926001.1_1100	2199	2024.31	77	17.4662
lcl|NC_005966.1_cds_WP_004926000.1_1101	1455	1280.31	118	42.3206
lcl|NC_005966.1_cds_WP_004925998.1_1102	204	58.5376	94	737.355
lcl|NC_005966.1_cds_WP_004925997.1_1103	1320	1145.31	331	132.706
lcl|NC_005966.1_cds_WP_004925995.1_1104	999	824.307	267	148.733
lcl|NC_005966.1_cds_WP_004925993.1_1105	555	380.49	45	54.3066
lcl|NC_005966.1_cds_WP_004925990.1_1106	387	214.844	30	64.1182
lcl|NC_005966.1_cds_WP_026056954.1_1107	573	398.402	72	82.984
lcl|NC_005966.1_cds_1108	84	12.1862	13	489.846
lcl|NC_005966.1_cds_WP_099046170.1_1109	1161	986.307	11.2	5.21422
lcl|NC_005966.1_cds_WP_011182242.1_1110	213	64.5282	97	690.249
lcl|NC_005966.1_cds_WP_004925986.1_1111	1281	1106.31	749	310.878
lcl|NC_005966.1_cds_WP_004925983.1_1112	2637	2462.31	855	159.444
lcl|NC_005966.1_cds_WP_004925980.1_1113	1023	848.307	200	108.258
lcl|NC_005966.1_cds_WP_004925977.1_1114	1167	992.307	463	214.249
lcl|NC_005966.1_cds_WP_004925964.1_1115	1320	1145.31	1077	431.795
lcl|NC_005966.1_cds_WP_004925961.1_1116	312	144.962	11	34.8435
lcl|NC_005966.1_cds_WP_004925958.1_1117	780	605.307	480	364.124
lcl|NC_005966.1_cds_WP_004925957.1_1118	1047	872.307	70	36.8479
lcl|NC_005966.1_cds_WP_004925956.1_1119	705	530.307	126	109.101
lcl|NC_005966.1_cds_WP_004925954.1_1120	426	252.852	303	550.251
lcl|NC_005966.1_cds_WP_004925953.1_1121	426	252.852	14	25.4241
lcl|NC_005966.1_cds_WP_004925947.1_1122	2580	2405.31	3554	678.47
lcl|NC_005966.1_cds_WP_004925944.1_1123	1830	1655.31	603	167.272
lcl|NC_005966.1_cds_WP_004925941.1_1124	432	258.681	168	298.215
lcl|NC_005966.1_cds_WP_004925929.1_1125	2205	2030.31	298	67.3967
lcl|NC_005966.1_cds_WP_004925925.1_1126	1017	842.307	91	49.6084
lcl|NC_005966.1_cds_WP_004925924.1_1127	1236	1061.31	153	66.1964
lcl|NC_005966.1_cds_WP_004925921.1_1128	1020	845.307	122	66.2719
lcl|NC_005966.1_cds_WP_004925908.1_1129	783	608.307	32	24.1552
lcl|NC_005966.1_cds_WP_004925904.1_1130	669	494.307	25	23.2235
lcl|NC_005966.1_cds_WP_011182249.1_1131	1485	1310.31	618	216.57
lcl|NC_005966.1_cds_WP_004925894.1_1132	888	713.307	127	81.7544
lcl|NC_005966.1_cds_WP_004925893.1_1133	2745	2570.31	530	94.6836
lcl|NC_005966.1_cds_WP_004925892.1_1134	2196	2021.31	198	44.9797
lcl|NC_005966.1_cds_WP_004925891.1_1135	492	317.931	21	30.3298
lcl|NC_005966.1_cds_WP_004925890.1_1136	1152	977.307	134	62.959
lcl|NC_005966.1_cds_WP_004925879.1_1137	423	249.927	47	86.3513
lcl|NC_005966.1_cds_WP_004925874.1_1138	1212	1037.31	516	228.416
lcl|NC_005966.1_cds_WP_011182250.1_1139	1029	854.307	282	151.572
lcl|NC_005966.1_cds_WP_011182251.1_1140	1470	1295.31	298	105.64
lcl|NC_005966.1_cds_WP_004925865.1_1141	1341	1166.31	118	46.4572
lcl|NC_005966.1_cds_WP_004925864.1_1142	978	803.307	89	50.8736
lcl|NC_005966.1_cds_WP_004925863.1_1143	1173	998.307	55	25.2978
lcl|NC_005966.1_cds_WP_004925861.1_1144	561	386.49	28	33.2662
lcl|NC_005966.1_cds_WP_004925854.1_1145	753	578.307	34	26.9963
lcl|NC_005966.1_cds_WP_004925853.1_1146	903	728.307	96	60.5258
lcl|NC_005966.1_cds_WP_011182253.1_1147	861	686.307	9	6.02155
lcl|NC_005966.1_cds_WP_004925851.1_1148	1077	902.307	11	5.59786
lcl|NC_005966.1_cds_WP_004925850.1_1149	804	629.307	16	11.6746
lcl|NC_005966.1_cds_WP_004925849.1_1150	1530	1355.31	91	30.831
lcl|NC_005966.1_cds_WP_011182254.1_1151	960	785.307	12	7.01658
lcl|NC_005966.1_cds_WP_034709579.1_1152	984	809.307	21	11.9149
lcl|NC_005966.1_cds_WP_004925843.1_1153	960	785.307	30	17.5415
lcl|NC_005966.1_cds_WP_004925841.1_1154	720	545.307	61	51.3656
lcl|NC_005966.1_cds_WP_004925838.1_1155	2424	2249.31	131	26.7428
lcl|NC_005966.1_cds_WP_004925836.1_1156	612	437.342	548	575.364
lcl|NC_005966.1_cds_WP_004925833.1_1157	690	515.307	49	43.663
lcl|NC_005966.1_cds_WP_004925831.1_1158	786	611.307	79	59.3406
lcl|NC_005966.1_cds_WP_004925828.1_1159	198	54.7368	21	176.167
lcl|NC_005966.1_cds_WP_004925826.1_1160	366	194.777	36	84.8688
lcl|NC_005966.1_cds_WP_004925824.1_1161	870	695.307	302	199.441
lcl|NC_005966.1_cds_WP_004925822.1_1162	249	91.407	14	70.3286
lcl|NC_005966.1_cds_WP_004653893.1_1163	213	64.5282	1438	10232.8
lcl|NC_005966.1_cds_WP_004925820.1_1164	1152	977.307	434	203.912
lcl|NC_005966.1_cds_WP_004925817.1_1165	372	200.451	66	151.189
lcl|NC_005966.1_cds_WP_004925814.1_1166	579	404.373	206	233.921
lcl|NC_005966.1_cds_WP_011182259.1_1167	1074	899.307	445	227.214
lcl|NC_005966.1_cds_WP_004925808.1_1168	456	282.197	70	113.901
lcl|NC_005966.1_cds_WP_004925805.1_1169	1140	965.307	221	105.126
lcl|NC_005966.1_cds_WP_004925802.1_1170	483	308.977	170	252.642
lcl|NC_005966.1_cds_WP_004925799.1_1171	1005	830.307	268	148.211
lcl|NC_005966.1_cds_WP_004925797.1_1172	588	413.342	109	121.088
lcl|NC_005966.1_cds_WP_004925794.1_1173	1539	1364.31	784	263.869
lcl|NC_005966.1_cds_WP_004925791.1_1174	1890	1715.31	307	82.1827
lcl|NC_005966.1_cds_WP_004925790.1_1175	648	473.342	137	132.901
lcl|NC_005966.1_cds_WP_004925787.1_1176	966	791.307	171	99.2282
lcl|NC_005966.1_cds_WP_004925784.1_1177	1407	1232.31	247	92.0369
lcl|NC_005966.1_cds_WP_011182264.1_1178	351	180.605	83	211.024
lcl|NC_005966.1_cds_WP_004925780.1_1179	444	270.485	1496	2539.64
lcl|NC_005966.1_cds_WP_001136722.1_1180	216	66.6936	1215	8365.19
lcl|NC_005966.1_cds_WP_004925776.1_1181	1023	848.307	249	134.781
lcl|NC_005966.1_cds_WP_004925772.1_1182	1173	998.307	38	17.4785
lcl|NC_005966.1_cds_WP_004925770.1_1183	891	716.307	60	38.4624
lcl|NC_005966.1_cds_WP_004925766.1_1184	1506	1331.31	241	83.1233
lcl|NC_005966.1_cds_WP_004925763.1_1185	795	620.307	58	42.9344
lcl|NC_005966.1_cds_WP_004925759.1_1186	1299	1124.31	267	109.046
