target_id	length	eff_length	est_counts	tpm
lcl|NC_005966.1_cds_WP_004921982.1_825	180	47.8041	5	132.763
lcl|NC_005966.1_cds_WP_011182170.1_826	660	504.976	1.2	3.01635
lcl|NC_005966.1_cds_WP_004921976.1_827	1800	1644.98	365	281.647
lcl|NC_005966.1_cds_WP_004921974.1_828	11136	10981	1349	155.934
lcl|NC_005966.1_cds_WP_004921971.1_829	471	316.246	72	288.987
lcl|NC_005966.1_cds_WP_004921968.1_830	462	307.329	105	433.667
lcl|NC_005966.1_cds_WP_011182172.1_831	1542	1386.98	24	21.9641
lcl|NC_005966.1_cds_WP_004921963.1_832	432	277.408	19	86.9373
lcl|NC_005966.1_cds_WP_004921961.1_833	264	114.578	7	77.5473
lcl|NC_005966.1_cds_WP_227499419.1_834	189	53.8798	3	70.675
lcl|NC_005966.1_cds_WP_004921952.1_835	843	687.976	69	127.305
lcl|NC_005966.1_cds_WP_011182174.1_836	1401	1245.98	22	22.4122
lcl|NC_005966.1_cds_WP_004921946.1_837	372	218.016	5	29.1108
lcl|NC_005966.1_cds_WP_004921944.1_838	153	32.1455	2	78.9733
lcl|NC_005966.1_cds_WP_099046170.1_839	1161	1005.98	3.6	4.54241
lcl|NC_005966.1_cds_WP_004921930.1_840	546	391.091	27	87.6308
lcl|NC_005966.1_cds_WP_227499420.1_841	267	117.269	37	400.489
lcl|NC_005966.1_cds_WP_099046170.1_842	1161	1005.98	3.6	4.54241
lcl|NC_005966.1_cds_WP_011182177.1_843	765	609.976	1488	3096.43
lcl|NC_005966.1_cds_WP_004921926.1_844	1389	1233.98	99	101.836
lcl|NC_005966.1_cds_WP_004921924.1_845	315	162.509	83	648.292
lcl|NC_005966.1_cds_WP_004921920.1_846	741	585.976	10	21.6616
lcl|NC_005966.1_cds_WP_004921916.1_847	1518	1362.98	42	39.114
lcl|NC_005966.1_cds_WP_004921914.1_848	882	726.976	15	26.1904
lcl|NC_005966.1_cds_WP_004921910.1_849	1932	1776.98	24	17.1436
lcl|NC_005966.1_cds_WP_004921909.1_850	594	439.016	1	2.89128
lcl|NC_005966.1_cds_WP_004921908.1_851	894	738.976	27	46.3772
lcl|NC_005966.1_cds_WP_004921905.1_852	690	534.976	9	21.354
lcl|NC_005966.1_cds_WP_004921901.1_853	765	609.976	2	4.16187
lcl|NC_005966.1_cds_WP_004921899.1_854	1017	861.976	9	13.2531
lcl|NC_005966.1_cds_WP_004921897.1_855	1026	870.976	7	10.2015
lcl|NC_005966.1_cds_WP_011182182.1_856	2115	1959.98	15	9.7143
lcl|NC_005966.1_cds_WP_004921890.1_857	456	301.356	72	303.266
lcl|NC_005966.1_cds_WP_004921889.1_858	456	301.356	30	126.361
lcl|NC_005966.1_cds_WP_011182184.1_859	999	843.976	15	22.5597
lcl|NC_005966.1_cds_WP_004921883.1_860	687	531.976	25	59.6512
lcl|NC_005966.1_cds_WP_004921880.1_861	948	792.976	1	1.6007
lcl|NC_005966.1_cds_WP_011182186.1_862	1077	921.976	20	27.5348
lcl|NC_005966.1_cds_WP_004921875.1_863	1347	1191.98	6	6.38932
lcl|NC_005966.1_cds_WP_004921872.1_864	1284	1128.98	5	5.62156
lcl|NC_005966.1_cds_WP_017385208.1_865	1140	984.976	10	12.8868
lcl|NC_005966.1_cds_WP_004921865.1_866	813	657.976	6	11.5748
lcl|NC_005966.1_cds_WP_004921862.1_867	306	153.91	0	0
lcl|NC_005966.1_cds_WP_004921859.1_868	300	148.088	1	8.57137
lcl|NC_005966.1_cds_WP_004921856.1_869	1053	897.976	0	0
lcl|NC_005966.1_cds_WP_004921853.1_870	765	609.976	0	0
lcl|NC_005966.1_cds_WP_004921848.1_871	936	780.976	0	0
lcl|NC_005966.1_cds_WP_004921845.1_872	1212	1056.98	4	4.80359
lcl|NC_005966.1_cds_WP_004921842.1_873	1230	1074.98	5	5.90395
lcl|NC_005966.1_cds_WP_004921840.1_874	525	370.125	0	0
lcl|NC_005966.1_cds_WP_026056949.1_875	837	681.976	0	0
lcl|NC_005966.1_cds_WP_011182191.1_876	795	639.976	0	0
lcl|NC_005966.1_cds_WP_011182192.1_877	792	636.976	0	0
lcl|NC_005966.1_cds_WP_011182193.1_878	1467	1311.98	4	3.86995
lcl|NC_005966.1_cds_WP_004921827.1_879	1641	1485.98	35	29.897
lcl|NC_005966.1_cds_WP_026056948.1_880	1197	1041.98	1	1.21819
lcl|NC_005966.1_cds_WP_011182194.1_881	1344	1188.98	7	7.47302
lcl|NC_005966.1_cds_WP_004921817.1_882	492	337.158	35	131.767
lcl|NC_005966.1_cds_WP_004921815.1_883	2139	1983.98	35	22.3925
lcl|NC_005966.1_cds_WP_004921812.1_884	1146	990.976	33	42.269
lcl|NC_005966.1_cds_WP_004921808.1_885	486	331.217	7	26.826
lcl|NC_005966.1_cds_WP_004921805.1_886	1272	1116.98	13	14.7731
lcl|NC_005966.1_cds_WP_004921803.1_887	1632	1476.98	12	10.3129
lcl|NC_005966.1_cds_WP_004921798.1_888	1662	1506.98	82	69.0683
lcl|NC_005966.1_cds_WP_004921796.1_889	1473	1317.98	60	57.785
lcl|NC_005966.1_cds_WP_004921794.1_890	627	471.976	49	131.779
lcl|NC_005966.1_cds_WP_004921791.1_891	1581	1425.98	83	73.8817
lcl|NC_005966.1_cds_WP_011182197.1_892	2061	1905.98	14	9.32356
lcl|NC_005966.1_cds_WP_004921786.1_893	624	468.976	6	16.2395
lcl|NC_005966.1_cds_WP_004921783.1_894	1116	960.976	31	40.9468
lcl|NC_005966.1_cds_WP_004921780.1_895	1032	876.976	34	49.211
lcl|NC_005966.1_cds_WP_004921778.1_896	963	807.976	51	80.1204
lcl|NC_005966.1_cds_WP_004921775.1_897	1020	864.976	13	19.077
lcl|NC_005966.1_cds_WP_004921771.1_898	1542	1386.98	13	11.8972
lcl|NC_005966.1_cds_WP_004921768.1_899	1401	1245.98	16	16.2998
lcl|NC_005966.1_cds_WP_004921766.1_900	1059	903.976	36	50.5495
lcl|NC_005966.1_cds_WP_026056945.1_901	786	630.976	61	122.712
lcl|NC_005966.1_cds_WP_004921762.1_902	522	367.125	44	152.128
lcl|NC_005966.1_cds_WP_004921759.1_903	243	96.0118	12	158.646
lcl|NC_005966.1_cds_WP_004921756.1_904	1011	855.976	12	17.7947
lcl|NC_005966.1_cds_WP_004921754.1_905	1272	1116.98	17	19.3186
lcl|NC_005966.1_cds_WP_004921751.1_906	531	376.125	7	23.6231
lcl|NC_005966.1_cds_WP_004921748.1_907	336	182.661	33	229.318
lcl|NC_005966.1_cds_WP_004921745.1_908	2076	1920.98	94	62.1122
lcl|NC_005966.1_cds_WP_004921742.1_909	1269	1113.98	78	88.8771
lcl|NC_005966.1_cds_WP_004921738.1_910	414	259.549	7	34.2333
lcl|NC_005966.1_cds_WP_004921735.1_911	1137	981.976	22	28.4376
lcl|NC_005966.1_cds_WP_004921733.1_912	576	421.055	8	24.1169
lcl|NC_005966.1_cds_WP_004921730.1_913	273	122.729	3	31.0274
lcl|NC_005966.1_cds_WP_004921727.1_914	597	442.016	99	284.294
lcl|NC_005966.1_cds_WP_004921725.1_915	1296	1140.98	24	26.6997
lcl|NC_005966.1_cds_WP_004921723.1_916	204	64.3282	1	19.7319
lcl|NC_005966.1_cds_WP_004921719.1_917	852	696.976	300	546.355
lcl|NC_005966.1_cds_WP_004921717.1_918	483	328.217	88	340.324
lcl|NC_005966.1_cds_WP_004921713.1_919	1266	1110.98	38	43.416
lcl|NC_005966.1_cds_WP_004921709.1_920	774	618.976	10	20.5068
lcl|NC_005966.1_cds_WP_004921706.1_921	1233	1077.98	33	38.8576
lcl|NC_005966.1_cds_WP_004921702.1_922	294	142.259	34	303.368
lcl|NC_005966.1_cds_WP_004921699.1_923	3687	3531.98	29	10.422
lcl|NC_005966.1_cds_WP_004921698.1_924	1629	1473.98	32	27.5569
lcl|NC_005966.1_cds_WP_004921695.1_925	1326	1170.98	29	31.4356
lcl|NC_005966.1_cds_WP_004921694.1_926	1551	1395.98	78	70.9231
lcl|NC_005966.1_cds_WP_004921691.1_927	618	462.976	44	120.633
lcl|NC_005966.1_cds_WP_004921688.1_928	639	483.976	114	298.987
lcl|NC_005966.1_cds_WP_004921682.1_929	2178	2022.98	13	8.15687
lcl|NC_005966.1_cds_WP_004921679.1_930	2238	2082.98	83	50.5784
lcl|NC_005966.1_cds_WP_004921675.1_931	999	843.976	10	15.0398
lcl|NC_005966.1_cds_WP_004921672.1_932	615	459.976	34	93.8243
lcl|NC_005966.1_cds_WP_100222855.1_933	621	465.976	28	76.2721
lcl|NC_005966.1_cds_WP_004921665.1_934	705	549.976	19	43.8512
lcl|NC_005966.1_cds_WP_004921662.1_935	2472	2316.98	29	15.8872
lcl|NC_005966.1_cds_WP_011182211.1_936	831	675.976	9	16.8998
lcl|NC_005966.1_cds_WP_004921655.1_937	675	519.976	77	187.966
lcl|NC_005966.1_cds_WP_004921650.1_938	2076	1920.98	261	172.461
lcl|NC_005966.1_cds_WP_004921647.1_939	906	750.976	68	114.935
lcl|NC_005966.1_cds_WP_004921646.1_940	939	783.976	88	142.479
lcl|NC_005966.1_cds_WP_004921642.1_941	1182	1026.98	18	22.2476
lcl|NC_005966.1_cds_WP_004921639.1_942	165	38.8467	59	1927.83
lcl|NC_005966.1_cds_WP_004921635.1_943	516	361.158	17	59.748
lcl|NC_005966.1_cds_WP_004921630.1_944	1530	1374.98	33	30.4642
lcl|NC_005966.1_cds_WP_004921627.1_945	687	531.976	63	150.321
lcl|NC_005966.1_cds_WP_004921625.1_946	1398	1242.98	1	1.02119
lcl|NC_005966.1_cds_WP_004921618.1_947	909	753.976	88	148.148
lcl|NC_005966.1_cds_WP_004921614.1_948	1614	1458.98	108	93.9608
lcl|NC_005966.1_cds_WP_004921610.1_949	1341	1185.98	23	24.6163
lcl|NC_005966.1_cds_WP_004921607.1_950	504	349.158	22	79.9783
lcl|NC_005966.1_cds_951	708	552.976	32	73.4539
lcl|NC_005966.1_cds_952	128	20.6423	0	0
lcl|NC_005966.1_cds_953	1239	1083.98	28	32.7876
lcl|NC_005966.1_cds_WP_004921594.1_954	324	171.106	54	400.59
lcl|NC_005966.1_cds_WP_004921589.1_955	1323	1167.98	43	46.7311
lcl|NC_005966.1_cds_WP_004921585.1_956	990	834.976	47	71.4488
lcl|NC_005966.1_cds_WP_026056943.1_957	1602	1446.98	105	92.1084
lcl|NC_005966.1_cds_WP_004921580.1_958	477	322.217	3	11.818
lcl|NC_005966.1_cds_WP_026056942.1_959	324	171.106	2	14.8367
lcl|NC_005966.1_cds_WP_004921573.1_960	876	720.976	59	103.873
lcl|NC_005966.1_cds_WP_004921570.1_961	303	151.007	13	109.274
lcl|NC_005966.1_cds_WP_004921566.1_962	309	156.798	4	32.381
lcl|NC_005966.1_cds_WP_004921563.1_963	1701	1545.98	38	31.1998
lcl|NC_005966.1_cds_WP_004921559.1_964	579	424.055	5	14.9664
lcl|NC_005966.1_cds_WP_004921556.1_965	480	325.217	3	11.709
lcl|NC_005966.1_cds_WP_004921553.1_966	663	507.976	11	27.4866
lcl|NC_005966.1_cds_WP_004921551.1_967	615	459.976	41	113.141
lcl|NC_005966.1_cds_WP_004921548.1_968	573	418.055	19	57.6887
lcl|NC_005966.1_cds_WP_004921544.1_969	459	304.329	23	95.9302
lcl|NC_005966.1_cds_WP_004921541.1_970	237	91.0139	4	55.7858
lcl|NC_005966.1_cds_WP_004921538.1_971	546	391.091	4	12.9823
lcl|NC_005966.1_cds_WP_004921536.1_972	2028	1872.98	28	18.9757
lcl|NC_005966.1_cds_WP_004921533.1_973	519	364.158	66	230.052
lcl|NC_005966.1_cds_WP_004921532.1_974	1317	1161.98	129	140.917
lcl|NC_005966.1_cds_WP_004921527.1_975	660	504.976	120	301.635
lcl|NC_005966.1_cds_WP_011182217.1_976	177	46.0125	2	55.1728
lcl|NC_005966.1_cds_WP_004921524.1_977	681	525.976	2	4.82654
lcl|NC_005966.1_cds_WP_026056940.1_978	798	642.976	3	5.9224
lcl|NC_005966.1_cds_WP_004921521.1_979	1362	1206.98	114	119.888
lcl|NC_005966.1_cds_WP_004921519.1_980	765	609.976	12	24.9712
lcl|NC_005966.1_cds_WP_004921514.1_981	777	621.976	8	16.3263
lcl|NC_005966.1_cds_WP_004921511.1_982	480	325.217	17	66.3508
lcl|NC_005966.1_cds_WP_004921507.1_983	2427	2271.98	965	539.131
lcl|NC_005966.1_cds_WP_004921506.1_984	636	480.976	12	31.6686
lcl|NC_005966.1_cds_WP_004921503.1_985	1653	1497.98	85	72.0253
lcl|NC_005966.1_cds_WP_004921499.1_986	405	250.618	4	20.2591
lcl|NC_005966.1_cds_WP_004921496.1_987	981	825.976	16	24.588
lcl|NC_005966.1_cds_WP_004921493.1_988	801	645.976	7	13.7548
lcl|NC_005966.1_cds_WP_004921492.1_989	972	816.976	30	46.6104
lcl|NC_005966.1_cds_WP_227499429.1_990	1164	1008.98	111	139.641
lcl|NC_005966.1_cds_WP_004921484.1_991	285	133.749	13	123.374
lcl|NC_005966.1_cds_WP_004921483.1_992	549	394.091	57	183.59
lcl|NC_005966.1_cds_WP_004921480.1_993	633	477.976	177	470.044
lcl|NC_005966.1_cds_WP_004921476.1_994	1326	1170.98	157	170.186
lcl|NC_005966.1_cds_WP_004921474.1_995	1209	1053.98	70	84.3021
lcl|NC_005966.1_cds_WP_004921470.1_996	1233	1077.98	26	30.6151
lcl|NC_005966.1_cds_WP_004921467.1_997	252	103.79	57	697.092
lcl|NC_005966.1_cds_WP_004921464.1_998	846	690.976	13	23.881
lcl|NC_005966.1_cds_WP_004921461.1_999	936	780.976	72	117.022
lcl|NC_005966.1_cds_WP_004921458.1_1000	423	268.408	5	23.6454
lcl|NC_005966.1_cds_WP_004921455.1_1001	696	540.976	134	314.411
lcl|NC_005966.1_cds_WP_004921453.1_1002	885	729.976	11	19.1274
lcl|NC_005966.1_cds_WP_004921449.1_1003	750	594.976	12	25.6008
lcl|NC_005966.1_cds_WP_004921446.1_1004	1641	1485.98	41	35.0222
lcl|NC_005966.1_cds_WP_004921442.1_1005	1353	1197.98	82	86.8834
lcl|NC_005966.1_cds_WP_004921439.1_1006	3222	3066.98	51	21.1072
lcl|NC_005966.1_cds_WP_227499430.1_1007	1782	1626.98	17	13.2629
lcl|NC_005966.1_cds_WP_004921433.1_1008	1068	912.976	23	31.9771
lcl|NC_005966.1_cds_WP_004921430.1_1009	1011	855.976	15	22.2434
lcl|NC_005966.1_cds_WP_034709753.1_1010	1614	1458.98	20	17.4002
lcl|NC_005966.1_cds_WP_004921423.1_1011	1245	1089.98	131	152.555
lcl|NC_005966.1_cds_WP_004921421.1_1012	900	744.976	24	40.8922
lcl|NC_005966.1_cds_WP_004921419.1_1013	909	753.976	68	114.478
lcl|NC_005966.1_cds_WP_004921417.1_1014	1419	1263.98	44	44.186
lcl|NC_005966.1_cds_WP_004921415.1_1015	666	510.976	0	0
lcl|NC_005966.1_cds_WP_004921413.1_1016	1035	879.976	11	15.8669
lcl|NC_005966.1_cds_WP_004921393.1_1017	1341	1185.98	47	50.3029
lcl|NC_005966.1_cds_WP_004921390.1_1018	861	705.976	17	30.5654
lcl|NC_005966.1_cds_WP_004921386.1_1019	915	759.976	26	43.4255
lcl|NC_005966.1_cds_WP_011182227.1_1020	2031	1875.98	217	146.826
lcl|NC_005966.1_cds_WP_004926254.1_1021	1209	1053.98	2	2.40863
lcl|NC_005966.1_cds_WP_004926252.1_1022	3096	2940.98	28	12.0847
lcl|NC_005966.1_cds_WP_004926248.1_1023	3108	2952.98	13	5.58798
lcl|NC_005966.1_cds_WP_004926245.1_1024	1470	1314.98	9	8.68752
lcl|NC_005966.1_cds_WP_004926242.1_1025	516	361.158	8	28.1167
lcl|NC_005966.1_cds_WP_004926240.1_1026	975	819.976	29	44.8919
lcl|NC_005966.1_cds_WP_004926237.1_1027	2427	2271.98	17	9.49765
lcl|NC_005966.1_cds_WP_004926234.1_1028	870	714.976	22	39.0573
lcl|NC_005966.1_cds_WP_004926231.1_1029	741	585.976	22	47.6556
lcl|NC_005966.1_cds_1030	328	174.967	8	58.037
lcl|NC_005966.1_cds_1031	304	151.993	3	25.0535
lcl|NC_005966.1_cds_WP_004926222.1_1032	1383	1227.98	15	15.505
lcl|NC_005966.1_cds_1033	120	17.71	0	0
lcl|NC_005966.1_cds_WP_004926219.1_1034	1260	1104.98	41	47.098
lcl|NC_005966.1_cds_WP_004926215.1_1035	780	624.976	1	2.03099
lcl|NC_005966.1_cds_WP_004926213.1_1036	585	430.055	7	20.6607
lcl|NC_005966.1_cds_WP_004926208.1_1037	702	546.976	22	51.0535
lcl|NC_005966.1_cds_WP_227499431.1_1038	1200	1044.98	178	216.215
lcl|NC_005966.1_cds_WP_004926202.1_1039	1134	978.976	222	287.841
lcl|NC_005966.1_cds_WP_017385157.1_1040	885	729.976	16	27.8216
lcl|NC_005966.1_cds_WP_004926196.1_1041	1854	1698.98	49	36.6083
lcl|NC_005966.1_cds_WP_004926194.1_1042	1254	1098.98	44	50.8201
lcl|NC_005966.1_cds_WP_004926192.1_1043	906	750.976	27	45.6361
lcl|NC_005966.1_cds_WP_004926189.1_1044	747	591.976	51	109.355
lcl|NC_005966.1_cds_WP_011182233.1_1045	1434	1278.98	22	21.8339
lcl|NC_005966.1_cds_WP_004926184.1_1046	483	328.217	15	58.0097
lcl|NC_005966.1_cds_WP_011182234.1_1047	1311	1155.98	59	64.785
lcl|NC_005966.1_cds_WP_011182235.1_1048	1704	1548.98	36	29.5005
lcl|NC_005966.1_cds_WP_004926171.1_1049	2232	2076.98	28	17.1119
lcl|NC_005966.1_cds_WP_004926169.1_1050	399	244.706	48	248.982
lcl|NC_005966.1_cds_WP_004926168.1_1051	795	639.976	6	11.9003
lcl|NC_005966.1_cds_WP_026056925.1_1052	1257	1101.98	94	108.275
lcl|NC_005966.1_cds_WP_004926164.1_1053	1389	1233.98	97	99.7783
lcl|NC_005966.1_cds_WP_004926159.1_1054	831	675.976	3	5.63328
lcl|NC_005966.1_cds_WP_004926157.1_1055	1230	1074.98	44	51.9547
lcl|NC_005966.1_cds_WP_004926155.1_1056	2781	2625.98	26	12.5676
lcl|NC_005966.1_cds_WP_004926153.1_1057	384	229.854	0	0
lcl|NC_005966.1_cds_WP_004926151.1_1058	633	477.976	13	34.523
lcl|NC_005966.1_cds_WP_004926150.1_1059	1467	1311.98	126	121.903
lcl|NC_005966.1_cds_WP_227499421.1_1060	387	232.834	29	158.097
lcl|NC_005966.1_cds_WP_026056924.1_1061	750	594.976	238	507.749
lcl|NC_005966.1_cds_WP_004926142.1_1062	636	480.976	121	319.325
lcl|NC_005966.1_cds_WP_004926139.1_1063	1299	1143.98	89	98.7516
lcl|NC_005966.1_cds_WP_004926125.1_1064	417	262.526	2	9.67004
lcl|NC_005966.1_cds_WP_004926121.1_1065	645	489.976	120	310.869
lcl|NC_005966.1_cds_WP_026056923.1_1066	2838	2682.98	373	176.467
lcl|NC_005966.1_cds_WP_004926115.1_1067	510	355.158	22	78.6271
lcl|NC_005966.1_cds_WP_004926112.1_1068	693	537.976	59	139.207
lcl|NC_005966.1_cds_WP_004926110.1_1069	1062	906.976	56	78.3725
lcl|NC_005966.1_cds_WP_004926108.1_1070	1095	939.976	60	81.0225
lcl|NC_005966.1_cds_WP_004926104.1_1071	705	549.976	43	99.2421
lcl|NC_005966.1_cds_WP_004926101.1_1072	1371	1215.98	48	50.1057
lcl|NC_005966.1_cds_WP_004926098.1_1073	1533	1377.98	51	46.9786
lcl|NC_005966.1_cds_WP_004926095.1_1074	1032	876.976	7	10.1317
lcl|NC_005966.1_cds_WP_004926093.1_1075	1380	1224.98	12	12.4344
lcl|NC_005966.1_cds_WP_004926091.1_1076	1398	1242.98	30	30.6358
lcl|NC_005966.1_cds_WP_004926088.1_1077	909	753.976	44	74.0741
lcl|NC_005966.1_cds_WP_004926086.1_1078	963	807.976	114	179.093
lcl|NC_005966.1_cds_WP_004926085.1_1079	633	477.976	6	15.9337
lcl|NC_005966.1_cds_WP_004926083.1_1080	1389	1233.98	9	9.25778
lcl|NC_005966.1_cds_WP_004926080.1_1081	732	576.976	33	72.5985
lcl|NC_005966.1_cds_WP_004926078.1_1082	1134	978.976	53	68.7187
lcl|NC_005966.1_cds_WP_004926076.1_1083	489	334.188	22	83.5609
lcl|NC_005966.1_cds_WP_004926054.1_1084	351	197.423	45	289.325
lcl|NC_005966.1_cds_WP_004926052.1_1085	540	385.091	5	16.4808
lcl|NC_005966.1_cds_WP_004926050.1_1086	1149	993.976	20	25.5403
lcl|NC_005966.1_cds_WP_026056922.1_1087	405	250.618	6	30.3886
lcl|NC_005966.1_cds_WP_004926046.1_1088	768	612.976	41	84.9008
lcl|NC_005966.1_cds_WP_004926038.1_1089	834	678.976	80	149.557
lcl|NC_005966.1_cds_WP_004926036.1_1090	930	774.976	46	75.3426
lcl|NC_005966.1_cds_WP_004926034.1_1091	1215	1059.98	35	41.9125
lcl|NC_005966.1_cds_WP_004926026.1_1092	342	188.561	160	1077.06
lcl|NC_005966.1_cds_WP_004926022.1_1093	345	191.527	367	2432.24
lcl|NC_005966.1_cds_WP_004927885.1_1094	1560	1404.98	24.5143	22.1473
lcl|NC_005966.1_cds_WP_004926016.1_1095	207	66.567	6	114.41
lcl|NC_005966.1_cds_WP_004926015.1_1096	588	433.055	9	26.3797
lcl|NC_005966.1_cds_WP_004926010.1_1097	219	76.1146	6	100.059
lcl|NC_005966.1_cds_WP_004926008.1_1098	444	289.383	258	1131.67
lcl|NC_005966.1_cds_WP_004926004.1_1099	270	119.985	15	158.684
lcl|NC_005966.1_cds_WP_004926001.1_1100	2199	2043.98	29	18.0092
lcl|NC_005966.1_cds_WP_004926000.1_1101	1455	1299.98	23	22.4576
lcl|NC_005966.1_cds_WP_004925998.1_1102	204	64.3282	55	1085.26
lcl|NC_005966.1_cds_WP_004925997.1_1103	1320	1164.98	27	29.4183
lcl|NC_005966.1_cds_WP_004925995.1_1104	999	843.976	18	27.0716
lcl|NC_005966.1_cds_WP_004925993.1_1105	555	400.091	23	72.9692
lcl|NC_005966.1_cds_WP_004925990.1_1106	387	232.834	5	27.2581
lcl|NC_005966.1_cds_WP_026056954.1_1107	573	418.055	8	24.29
lcl|NC_005966.1_cds_1108	84	8.42912	6	903.525
lcl|NC_005966.1_cds_WP_099046170.1_1109	1161	1005.98	3.6	4.54241
lcl|NC_005966.1_cds_WP_011182242.1_1110	213	71.2861	78	1388.87
lcl|NC_005966.1_cds_WP_004925986.1_1111	1281	1125.98	12	13.5277
lcl|NC_005966.1_cds_WP_004925983.1_1112	2637	2481.98	14	7.15981
lcl|NC_005966.1_cds_WP_004925980.1_1113	1023	867.976	29	42.4093
lcl|NC_005966.1_cds_WP_004925977.1_1114	1167	1011.98	17	21.3231
lcl|NC_005966.1_cds_WP_004925964.1_1115	1320	1164.98	29	31.5975
lcl|NC_005966.1_cds_WP_004925961.1_1116	312	159.669	6	47.6981
lcl|NC_005966.1_cds_WP_004925958.1_1117	780	624.976	785	1594.33
lcl|NC_005966.1_cds_WP_004925957.1_1118	1047	891.976	23	32.73
lcl|NC_005966.1_cds_WP_004925956.1_1119	705	549.976	25	57.6989
lcl|NC_005966.1_cds_WP_004925954.1_1120	426	271.408	241	1127.11
lcl|NC_005966.1_cds_WP_004925953.1_1121	426	271.408	5	23.384
lcl|NC_005966.1_cds_WP_004925947.1_1122	2580	2424.98	997	521.866
lcl|NC_005966.1_cds_WP_004925944.1_1123	1830	1674.98	272	206.125
lcl|NC_005966.1_cds_WP_004925941.1_1124	432	277.408	1022	4676.31
lcl|NC_005966.1_cds_WP_004925929.1_1125	2205	2049.98	54	33.4361
lcl|NC_005966.1_cds_WP_004925925.1_1126	1017	861.976	7	10.308
lcl|NC_005966.1_cds_WP_004925924.1_1127	1236	1080.98	37	43.4467
lcl|NC_005966.1_cds_WP_004925921.1_1128	1020	864.976	19	27.8818
lcl|NC_005966.1_cds_WP_004925908.1_1129	783	627.976	10	20.2129
lcl|NC_005966.1_cds_WP_004925904.1_1130	669	513.976	7	17.2873
lcl|NC_005966.1_cds_WP_011182249.1_1131	1485	1329.98	103	98.3025
lcl|NC_005966.1_cds_WP_004925894.1_1132	888	732.976	26	45.0251
lcl|NC_005966.1_cds_WP_004925893.1_1133	2745	2589.98	186	91.1566
lcl|NC_005966.1_cds_WP_004925892.1_1134	2196	2040.98	43	26.7425
lcl|NC_005966.1_cds_WP_004925891.1_1135	492	337.158	10	37.6477
lcl|NC_005966.1_cds_WP_004925890.1_1136	1152	996.976	26	33.1024
lcl|NC_005966.1_cds_WP_004925879.1_1137	423	268.408	39	184.434
lcl|NC_005966.1_cds_WP_004925874.1_1138	1212	1056.98	917	1101.22
lcl|NC_005966.1_cds_WP_011182250.1_1139	1029	873.976	261	379.064
lcl|NC_005966.1_cds_WP_011182251.1_1140	1470	1314.98	350	337.848
lcl|NC_005966.1_cds_WP_004925865.1_1141	1341	1185.98	125	133.784
lcl|NC_005966.1_cds_WP_004925864.1_1142	978	822.976	55	84.8295
lcl|NC_005966.1_cds_WP_004925863.1_1143	1173	1017.98	19	23.6912
lcl|NC_005966.1_cds_WP_004925861.1_1144	561	406.055	4	12.5039
lcl|NC_005966.1_cds_WP_004925854.1_1145	753	597.976	23	48.822
lcl|NC_005966.1_cds_WP_004925853.1_1146	903	747.976	23	39.0312
lcl|NC_005966.1_cds_WP_011182253.1_1147	861	705.976	5	8.98983
lcl|NC_005966.1_cds_WP_004925851.1_1148	1077	921.976	10	13.7674
lcl|NC_005966.1_cds_WP_004925850.1_1149	804	648.976	4	7.82353
lcl|NC_005966.1_cds_WP_004925849.1_1150	1530	1374.98	32	29.5411
lcl|NC_005966.1_cds_WP_011182254.1_1151	960	804.976	8	12.6147
lcl|NC_005966.1_cds_WP_034709579.1_1152	984	828.976	18	27.5614
lcl|NC_005966.1_cds_WP_004925843.1_1153	960	804.976	53	83.5727
lcl|NC_005966.1_cds_WP_004925841.1_1154	720	564.976	5	11.2334
lcl|NC_005966.1_cds_WP_004925838.1_1155	2424	2268.98	135	75.5223
lcl|NC_005966.1_cds_WP_004925836.1_1156	612	457.016	156	433.275
lcl|NC_005966.1_cds_WP_004925833.1_1157	690	534.976	14	33.2174
lcl|NC_005966.1_cds_WP_004925831.1_1158	786	630.976	14	28.1635
lcl|NC_005966.1_cds_WP_004925828.1_1159	198	59.9737	1	21.1646
lcl|NC_005966.1_cds_WP_004925826.1_1160	366	212.093	4	23.939
lcl|NC_005966.1_cds_WP_004925824.1_1161	870	714.976	88	156.229
lcl|NC_005966.1_cds_WP_004925822.1_1162	249	101.269	6	75.205
lcl|NC_005966.1_cds_WP_004653893.1_1163	213	71.2861	343	6107.45
lcl|NC_005966.1_cds_WP_004925820.1_1164	1152	996.976	40	50.9268
lcl|NC_005966.1_cds_WP_004925817.1_1165	372	218.016	382	2224.06
lcl|NC_005966.1_cds_WP_004925814.1_1166	579	424.055	80	239.463
lcl|NC_005966.1_cds_WP_011182259.1_1167	1074	918.976	77	106.355
lcl|NC_005966.1_cds_WP_004925808.1_1168	456	301.356	7	29.4842
lcl|NC_005966.1_cds_WP_004925805.1_1169	1140	984.976	47	60.568
lcl|NC_005966.1_cds_WP_004925802.1_1170	483	328.217	23	88.9482
lcl|NC_005966.1_cds_WP_004925799.1_1171	1005	849.976	25	37.334
lcl|NC_005966.1_cds_WP_004925797.1_1172	588	433.055	10	29.3108
lcl|NC_005966.1_cds_WP_004925794.1_1173	1539	1383.98	18	16.5088
lcl|NC_005966.1_cds_WP_004925791.1_1174	1890	1734.98	87	63.6498
lcl|NC_005966.1_cds_WP_004925790.1_1175	648	492.976	80	205.985
