target_id	length	eff_length	est_counts	tpm
lcl|NC_005966.1_cds_WP_004922236.1_732	735	563.758	148	145.851
lcl|NC_005966.1_cds_WP_004922234.1_733	618	446.792	73	90.7731
lcl|NC_005966.1_cds_WP_004922232.1_734	1467	1295.76	167	71.6032
lcl|NC_005966.1_cds_WP_011182148.1_735	933	761.758	40	29.1731
lcl|NC_005966.1_cds_WP_004922224.1_736	810	638.758	91	79.1489
lcl|NC_005966.1_cds_WP_004922222.1_737	1413	1241.76	307	137.354
lcl|NC_005966.1_cds_WP_004922219.1_738	732	560.758	36	35.667
lcl|NC_005966.1_cds_WP_004922217.1_739	762	590.758	67	63.0094
lcl|NC_005966.1_cds_WP_004922214.1_740	804	632.758	72	63.2171
lcl|NC_005966.1_cds_WP_004922211.1_741	708	536.758	36	37.2618
lcl|NC_005966.1_cds_WP_004922209.1_742	3450	3278.76	358	60.6616
lcl|NC_005966.1_cds_WP_004922207.1_743	978	806.758	253	174.228
lcl|NC_005966.1_cds_WP_004922204.1_744	2031	1859.76	239	71.3973
lcl|NC_005966.1_cds_WP_004922201.1_745	1056	884.758	81	50.8628
lcl|NC_005966.1_cds_WP_017385083.1_746	567	395.792	14	19.6517
lcl|NC_005966.1_cds_WP_004922195.1_747	465	294.062	683	1290.39
lcl|NC_005966.1_cds_WP_004922192.1_748	753	581.758	82	78.3089
lcl|NC_005966.1_cds_WP_227499428.1_749	561	389.792	129	183.864
lcl|NC_005966.1_cds_WP_004922184.1_750	720	548.758	46	46.5711
lcl|NC_005966.1_cds_WP_004922180.1_751	1290	1118.76	160	79.4555
lcl|NC_005966.1_cds_WP_004922179.1_752	1158	986.758	97	54.6136
lcl|NC_005966.1_cds_WP_011182155.1_753	768	596.758	57	53.066
lcl|NC_005966.1_cds_WP_004922174.1_754	642	470.792	91	107.387
lcl|NC_005966.1_cds_WP_004922171.1_755	1113	941.758	415	244.821
lcl|NC_005966.1_cds_WP_004922169.1_756	942	770.758	625	450.507
lcl|NC_005966.1_cds_WP_004922166.1_757	591	419.792	101	133.668
lcl|NC_005966.1_cds_WP_004922164.1_758	792	620.758	65	58.1743
lcl|NC_005966.1_cds_WP_004922161.1_759	705	533.758	62	64.5338
lcl|NC_005966.1_cds_WP_004922159.1_760	618	446.792	33	41.0344
lcl|NC_005966.1_cds_WP_004922155.1_761	663	491.758	191	215.785
lcl|NC_005966.1_cds_WP_004922153.1_762	561	389.792	891	1269.94
lcl|NC_005966.1_cds_WP_004922151.1_763	186	44.8529	285	3530.16
lcl|NC_005966.1_cds_WP_004922148.1_764	987	815.758	1328	904.433
lcl|NC_005966.1_cds_WP_004922146.1_765	735	563.758	1196	1178.63
lcl|NC_005966.1_cds_WP_004922143.1_766	237	80.5394	230	1586.57
lcl|NC_005966.1_cds_WP_004922141.1_767	477	306.041	214	388.485
lcl|NC_005966.1_cds_WP_004922138.1_768	1233	1061.76	30	15.6977
lcl|NC_005966.1_cds_WP_004922136.1_769	780	608.758	28	25.5537
lcl|NC_005966.1_cds_WP_004922134.1_770	675	503.758	79	87.1254
lcl|NC_005966.1_cds_WP_004922131.1_771	1122	950.758	72	42.0729
lcl|NC_005966.1_cds_WP_004922129.1_772	453	282.104	63	124.071
lcl|NC_005966.1_cds_WP_004922125.1_773	1230	1058.76	1066	559.372
lcl|NC_005966.1_cds_WP_004922123.1_774	1386	1214.76	277	126.686
lcl|NC_005966.1_cds_WP_002050319.1_775	375	205.334	969	2621.82
lcl|NC_005966.1_cds_WP_004750610.1_776	471	300.062	1565	2897.63
lcl|NC_005966.1_cds_WP_004922119.1_777	2139	1967.76	6985	1972.13
lcl|NC_005966.1_cds_WP_004922118.1_778	1191	1019.76	6258.65	3409.76
lcl|NC_005966.1_cds_WP_004922115.1_779	882	710.758	54	42.2097
lcl|NC_005966.1_cds_WP_004922113.1_780	459	288.084	21	40.4987
lcl|NC_005966.1_cds_WP_004922110.1_781	816	644.758	162	139.591
lcl|NC_005966.1_cds_WP_004922107.1_782	726	554.758	82	82.1202
lcl|NC_005966.1_cds_WP_004922106.1_783	948	776.758	92	65.8024
lcl|NC_005966.1_cds_WP_004922102.1_784	3057	2885.76	1516	291.863
lcl|NC_005966.1_cds_WP_004922099.1_785	288	123.755	90	404.034
lcl|NC_005966.1_cds_WP_004922096.1_786	273	110.414	159	800.045
lcl|NC_005966.1_cds_WP_004922093.1_787	813	641.758	308	266.636
lcl|NC_005966.1_cds_WP_004922091.1_788	723	551.758	114	114.788
lcl|NC_005966.1_cds_WP_004922088.1_789	1047	875.758	71	45.0416
lcl|NC_005966.1_cds_WP_004922085.1_790	927	755.758	101	74.2469
lcl|NC_005966.1_cds_WP_004922081.1_791	654	482.758	1756	2020.85
lcl|NC_005966.1_cds_WP_004922078.1_792	2040	1868.76	217	64.5129
lcl|NC_005966.1_cds_WP_004922077.1_793	453	282.104	177	348.581
lcl|NC_005966.1_cds_WP_004922074.1_794	1425	1253.76	167	74.0019
lcl|NC_005966.1_cds_WP_004922071.1_795	912	740.758	462	346.502
lcl|NC_005966.1_cds_WP_004922069.1_796	780	608.758	5	4.56315
lcl|NC_005966.1_cds_WP_026056952.1_797	849	677.758	107	87.71
lcl|NC_005966.1_cds_WP_004922063.1_798	1086	914.758	201	122.076
lcl|NC_005966.1_cds_WP_004922060.1_799	312	145.364	53	202.563
lcl|NC_005966.1_cds_WP_004922056.1_800	399	228.86	261	633.593
lcl|NC_005966.1_cds_WP_004922054.1_801	441	270.223	155	318.676
lcl|NC_005966.1_cds_WP_004922051.1_802	1152	980.758	80	45.3177
lcl|NC_005966.1_cds_WP_011182164.1_803	1035	863.758	102	65.6067
lcl|NC_005966.1_cds_WP_004922045.1_804	690	518.758	23	24.6322
lcl|NC_005966.1_cds_WP_011182166.1_805	858	686.758	52	42.0668
lcl|NC_005966.1_cds_WP_227499418.1_806	738	566.758	35	34.3092
lcl|NC_005966.1_cds_WP_004922038.1_807	3597	3425.76	109	17.6771
lcl|NC_005966.1_cds_WP_004922034.1_808	1251	1079.76	48	24.6976
lcl|NC_005966.1_cds_WP_004922028.1_809	474	303.041	25	45.8331
lcl|NC_005966.1_cds_WP_004922025.1_810	570	398.792	36	50.1529
lcl|NC_005966.1_cds_WP_026056951.1_811	447	276.144	20	40.2378
lcl|NC_005966.1_cds_WP_004922018.1_812	912	740.758	42	31.5002
lcl|NC_005966.1_cds_WP_004922015.1_813	1116	944.758	127	74.6832
lcl|NC_005966.1_cds_WP_004922013.1_814	1014	842.758	192	126.572
lcl|NC_005966.1_cds_WP_004922010.1_815	498	326.972	19	32.2837
lcl|NC_005966.1_cds_WP_004922008.1_816	1137	965.758	72	41.4194
lcl|NC_005966.1_cds_WP_004922005.1_817	1548	1376.76	143	57.7057
lcl|NC_005966.1_cds_WP_004922002.1_818	1962	1790.76	344	106.724
lcl|NC_005966.1_cds_WP_004921999.1_819	1488	1316.76	70	29.5347
lcl|NC_005966.1_cds_WP_004921996.1_820	633	461.792	75	90.2308
lcl|NC_005966.1_cds_WP_004921993.1_821	276	113	21	103.248
lcl|NC_005966.1_cds_WP_004921990.1_822	864	692.758	75	60.1478
lcl|NC_005966.1_cds_WP_004921986.1_823	759	587.758	20	18.9048
lcl|NC_005966.1_cds_WP_004921984.1_824	621	449.792	8	9.88139
lcl|NC_005966.1_cds_WP_004921982.1_825	180	41.3959	7	93.9465
lcl|NC_005966.1_cds_WP_011182170.1_826	660	488.758	17.9394	20.3917
lcl|NC_005966.1_cds_WP_004921976.1_827	1800	1628.76	1029	350.993
lcl|NC_005966.1_cds_WP_004921974.1_828	11136	10964.8	8481.94	429.77
lcl|NC_005966.1_cds_WP_004921971.1_829	471	300.062	254	470.286
lcl|NC_005966.1_cds_WP_004921968.1_830	462	291.084	160	305.381
lcl|NC_005966.1_cds_WP_011182172.1_831	1542	1370.76	23	9.32196
lcl|NC_005966.1_cds_WP_004921963.1_832	432	261.299	5	10.6309
lcl|NC_005966.1_cds_WP_004921961.1_833	264	102.601	3	16.2446
lcl|NC_005966.1_cds_WP_227499419.1_834	189	46.6017	3	35.7652
lcl|NC_005966.1_cds_WP_004921952.1_835	843	671.758	43	35.5628
lcl|NC_005966.1_cds_WP_011182174.1_836	1401	1229.76	57.0566	25.7766
lcl|NC_005966.1_cds_WP_004921946.1_837	372	202.452	0	0
lcl|NC_005966.1_cds_WP_004921944.1_838	153	27.7324	4	80.1331
lcl|NC_005966.1_cds_WP_099046170.1_839	1161	989.758	17	9.54245
lcl|NC_005966.1_cds_WP_004921930.1_840	546	374.82	17	25.198
lcl|NC_005966.1_cds_WP_227499420.1_841	267	105.141	2	10.5682
lcl|NC_005966.1_cds_WP_099046170.1_842	1161	989.758	17	9.54245
lcl|NC_005966.1_cds_WP_011182177.1_843	765	593.758	118	110.411
lcl|NC_005966.1_cds_WP_004921926.1_844	1389	1217.76	66	30.1108
lcl|NC_005966.1_cds_WP_004921924.1_845	315	148.073	20	75.0405
lcl|NC_005966.1_cds_WP_004921920.1_846	741	569.758	39	38.0289
lcl|NC_005966.1_cds_WP_004921916.1_847	1518	1346.76	731	301.556
lcl|NC_005966.1_cds_WP_004921914.1_848	882	710.758	204	159.459
lcl|NC_005966.1_cds_WP_004921910.1_849	1932	1760.76	27	8.5193
lcl|NC_005966.1_cds_WP_004921909.1_850	594	422.792	7	9.19837
lcl|NC_005966.1_cds_WP_004921908.1_851	894	722.758	20	15.3736
lcl|NC_005966.1_cds_WP_004921905.1_852	690	518.758	21	22.4902
lcl|NC_005966.1_cds_WP_004921901.1_853	765	593.758	36	33.6847
lcl|NC_005966.1_cds_WP_004921899.1_854	1017	845.758	62	40.7273
lcl|NC_005966.1_cds_WP_004921897.1_855	1026	854.758	57	37.0486
lcl|NC_005966.1_cds_WP_011182182.1_856	2115	1943.76	70	20.0076
lcl|NC_005966.1_cds_WP_004921890.1_857	456	285.084	40	77.9521
lcl|NC_005966.1_cds_WP_004921889.1_858	456	285.084	18	35.0785
lcl|NC_005966.1_cds_WP_011182184.1_859	999	827.758	17	11.41
lcl|NC_005966.1_cds_WP_004921883.1_860	687	515.758	29	31.2386
lcl|NC_005966.1_cds_WP_004921880.1_861	948	776.758	9	6.43719
lcl|NC_005966.1_cds_WP_011182186.1_862	1077	905.758	19	11.6542
lcl|NC_005966.1_cds_WP_004921875.1_863	1347	1175.76	16	7.56035
lcl|NC_005966.1_cds_WP_004921872.1_864	1284	1112.76	6	2.99565
lcl|NC_005966.1_cds_WP_017385208.1_865	1140	968.758	9	5.1614
lcl|NC_005966.1_cds_WP_004921865.1_866	813	641.758	24	20.7769
lcl|NC_005966.1_cds_WP_004921862.1_867	306	139.888	6	23.8292
lcl|NC_005966.1_cds_WP_004921859.1_868	300	134.477	3	12.394
lcl|NC_005966.1_cds_WP_004921856.1_869	1053	881.758	7	4.41051
lcl|NC_005966.1_cds_WP_004921853.1_870	765	593.758	4	3.74275
lcl|NC_005966.1_cds_WP_004921848.1_871	936	764.758	4	2.90587
lcl|NC_005966.1_cds_WP_004921845.1_872	1212	1040.76	9	4.80433
lcl|NC_005966.1_cds_WP_004921842.1_873	1230	1058.76	12	6.29687
lcl|NC_005966.1_cds_WP_004921840.1_874	525	353.899	8	12.5589
lcl|NC_005966.1_cds_WP_026056949.1_875	837	665.758	7	5.84146
lcl|NC_005966.1_cds_WP_011182191.1_876	795	623.758	3	2.67205
lcl|NC_005966.1_cds_WP_011182192.1_877	792	620.758	10	8.94989
lcl|NC_005966.1_cds_WP_011182193.1_878	1467	1295.76	17	7.28895
lcl|NC_005966.1_cds_WP_004921827.1_879	1641	1469.76	34	12.8521
lcl|NC_005966.1_cds_WP_026056948.1_880	1197	1025.76	7	3.79134
lcl|NC_005966.1_cds_WP_011182194.1_881	1344	1172.76	53	25.1077
lcl|NC_005966.1_cds_WP_004921817.1_882	492	320.996	72	124.616
lcl|NC_005966.1_cds_WP_004921815.1_883	2139	1967.76	52	14.6815
lcl|NC_005966.1_cds_WP_004921812.1_884	1146	974.758	74	42.1769
lcl|NC_005966.1_cds_WP_004921808.1_885	486	314.996	8	14.1099
lcl|NC_005966.1_cds_WP_004921805.1_886	1272	1100.76	36	18.1698
lcl|NC_005966.1_cds_WP_004921803.1_887	1632	1460.76	271	103.07
lcl|NC_005966.1_cds_WP_004921798.1_888	1662	1490.76	84	31.3049
lcl|NC_005966.1_cds_WP_004921796.1_889	1473	1301.76	72	30.7286
lcl|NC_005966.1_cds_WP_004921794.1_890	627	455.792	20	24.3783
lcl|NC_005966.1_cds_WP_004921791.1_891	1581	1409.76	247	97.3402
lcl|NC_005966.1_cds_WP_011182197.1_892	2061	1889.76	353	103.779
lcl|NC_005966.1_cds_WP_004921786.1_893	624	452.792	48	58.8955
lcl|NC_005966.1_cds_WP_004921783.1_894	1116	944.758	24	14.1134
lcl|NC_005966.1_cds_WP_004921780.1_895	1032	860.758	36	23.236
lcl|NC_005966.1_cds_WP_004921778.1_896	963	791.758	26	18.244
lcl|NC_005966.1_cds_WP_004921775.1_897	1020	848.758	13	8.50941
lcl|NC_005966.1_cds_WP_004921771.1_898	1542	1370.76	19	7.70075
lcl|NC_005966.1_cds_WP_004921768.1_899	1401	1229.76	47	21.2333
lcl|NC_005966.1_cds_WP_004921766.1_900	1059	887.758	47	29.4133
lcl|NC_005966.1_cds_WP_026056945.1_901	786	614.758	59	53.3197
lcl|NC_005966.1_cds_WP_004921762.1_902	522	350.899	108	170.994
lcl|NC_005966.1_cds_WP_004921759.1_903	243	85.2991	50	325.661
lcl|NC_005966.1_cds_WP_004921756.1_904	1011	839.758	52	34.4024
lcl|NC_005966.1_cds_WP_004921754.1_905	1272	1100.76	19	9.58963
lcl|NC_005966.1_cds_WP_004921751.1_906	531	359.899	43	66.3785
lcl|NC_005966.1_cds_WP_004921748.1_907	336	167.663	56	185.563
lcl|NC_005966.1_cds_WP_004921745.1_908	2076	1904.76	399	116.379
lcl|NC_005966.1_cds_WP_004921742.1_909	1269	1097.76	493	249.506
lcl|NC_005966.1_cds_WP_004921738.1_910	414	243.571	103	234.937
lcl|NC_005966.1_cds_WP_004921735.1_911	1137	965.758	59	33.9409
lcl|NC_005966.1_cds_WP_004921733.1_912	576	404.792	58	79.6042
lcl|NC_005966.1_cds_WP_004921730.1_913	273	110.414	11	55.349
lcl|NC_005966.1_cds_WP_004921727.1_914	597	425.792	127	165.709
lcl|NC_005966.1_cds_WP_004921725.1_915	1296	1124.76	40	19.7579
lcl|NC_005966.1_cds_WP_004921723.1_916	204	56.4008	0	0
lcl|NC_005966.1_cds_WP_004921719.1_917	852	680.758	311	253.809
lcl|NC_005966.1_cds_WP_004921717.1_918	483	312.041	191	340.065
lcl|NC_005966.1_cds_WP_004921713.1_919	1266	1094.76	182	92.362
lcl|NC_005966.1_cds_WP_004921709.1_920	774	602.758	51	47.0075
lcl|NC_005966.1_cds_WP_004921706.1_921	1233	1061.76	84	43.9535
lcl|NC_005966.1_cds_WP_004921702.1_922	294	129.102	36	154.92
lcl|NC_005966.1_cds_WP_004921699.1_923	3687	3515.76	436	68.8982
lcl|NC_005966.1_cds_WP_004921698.1_924	1629	1457.76	428	163.117
lcl|NC_005966.1_cds_WP_004921695.1_925	1326	1154.76	140	67.3561
lcl|NC_005966.1_cds_WP_004921694.1_926	1551	1379.76	176	70.8679
lcl|NC_005966.1_cds_WP_004921691.1_927	618	446.792	20	24.8693
lcl|NC_005966.1_cds_WP_004921688.1_928	639	467.792	95	112.826
lcl|NC_005966.1_cds_WP_004921682.1_929	2178	2006.76	53	14.6731
lcl|NC_005966.1_cds_WP_004921679.1_930	2238	2066.76	216	58.0636
lcl|NC_005966.1_cds_WP_004921675.1_931	999	827.758	22	14.7659
lcl|NC_005966.1_cds_WP_004921672.1_932	615	443.792	213	266.649
lcl|NC_005966.1_cds_WP_100222855.1_933	621	449.792	29	35.82
lcl|NC_005966.1_cds_WP_004921665.1_934	705	533.758	44	45.7982
lcl|NC_005966.1_cds_WP_004921662.1_935	2472	2300.76	126	30.4256
lcl|NC_005966.1_cds_WP_011182211.1_936	831	659.758	54	45.4725
lcl|NC_005966.1_cds_WP_004921655.1_937	675	503.758	96	105.874
lcl|NC_005966.1_cds_WP_004921650.1_938	2076	1904.76	324	94.5029
lcl|NC_005966.1_cds_WP_004921647.1_939	906	734.758	307	232.131
lcl|NC_005966.1_cds_WP_004921646.1_940	939	767.758	172	124.464
lcl|NC_005966.1_cds_WP_004921642.1_941	1182	1010.76	127	69.8066
lcl|NC_005966.1_cds_WP_004921639.1_942	165	33.39	77	1281.19
lcl|NC_005966.1_cds_WP_004921635.1_943	516	344.899	14	22.5515
lcl|NC_005966.1_cds_WP_004921630.1_944	1530	1358.76	399	163.144
lcl|NC_005966.1_cds_WP_004921627.1_945	687	515.758	55	59.2457
lcl|NC_005966.1_cds_WP_004921625.1_946	1398	1226.76	27	12.2277
lcl|NC_005966.1_cds_WP_004921618.1_947	909	737.758	195	146.845
lcl|NC_005966.1_cds_WP_004921614.1_948	1614	1442.76	488	187.917
lcl|NC_005966.1_cds_WP_004921610.1_949	1341	1169.76	63	29.9216
lcl|NC_005966.1_cds_WP_004921607.1_950	504	332.972	49	81.7576
lcl|NC_005966.1_cds_951	708	536.758	30	31.0515
lcl|NC_005966.1_cds_952	128	17.7814	0	0
lcl|NC_005966.1_cds_953	1239	1067.76	16	8.32505
lcl|NC_005966.1_cds_WP_004921594.1_954	324	156.357	7	24.8726
lcl|NC_005966.1_cds_WP_004921589.1_955	1323	1151.76	101	48.7192
lcl|NC_005966.1_cds_WP_004921585.1_956	990	818.758	308	208.995
lcl|NC_005966.1_cds_WP_026056943.1_957	1602	1430.76	249	96.6881
lcl|NC_005966.1_cds_WP_004921580.1_958	477	306.041	34	61.722
lcl|NC_005966.1_cds_WP_026056942.1_959	324	156.357	4	14.2129
lcl|NC_005966.1_cds_WP_004921573.1_960	876	704.758	83	65.4302
lcl|NC_005966.1_cds_WP_004921570.1_961	303	137.185	47	190.34
lcl|NC_005966.1_cds_WP_004921566.1_962	309	142.576	23	89.6236
lcl|NC_005966.1_cds_WP_004921563.1_963	1701	1529.76	275	99.8734
lcl|NC_005966.1_cds_WP_004921559.1_964	579	407.792	26	35.4221
lcl|NC_005966.1_cds_WP_004921556.1_965	480	309.041	23	41.3478
lcl|NC_005966.1_cds_WP_004921553.1_966	663	491.758	90	101.679
lcl|NC_005966.1_cds_WP_004921551.1_967	615	443.792	156	195.292
lcl|NC_005966.1_cds_WP_004921548.1_968	573	401.792	49	67.7539
lcl|NC_005966.1_cds_WP_004921544.1_969	459	288.084	16	30.8561
lcl|NC_005966.1_cds_WP_004921541.1_970	237	80.5394	11	75.8795
lcl|NC_005966.1_cds_WP_004921538.1_971	546	374.82	23	34.0914
lcl|NC_005966.1_cds_WP_004921536.1_972	2028	1856.76	235	70.3157
lcl|NC_005966.1_cds_WP_004921533.1_973	519	347.899	90	143.724
lcl|NC_005966.1_cds_WP_004921532.1_974	1317	1145.76	538	260.873
lcl|NC_005966.1_cds_WP_004921527.1_975	660	488.758	649	737.718
lcl|NC_005966.1_cds_WP_011182217.1_976	177	39.6818	4	56.0026
lcl|NC_005966.1_cds_WP_004921524.1_977	681	509.758	56	61.0329
lcl|NC_005966.1_cds_WP_026056940.1_978	798	626.758	80	70.9137
lcl|NC_005966.1_cds_WP_004921521.1_979	1362	1190.76	158	73.718
lcl|NC_005966.1_cds_WP_004921519.1_980	765	593.758	54	50.5271
lcl|NC_005966.1_cds_WP_004921514.1_981	777	605.758	18	16.5087
lcl|NC_005966.1_cds_WP_004921511.1_982	480	309.041	37	66.516
lcl|NC_005966.1_cds_WP_004921507.1_983	2427	2255.76	3763	926.791
lcl|NC_005966.1_cds_WP_004921506.1_984	636	464.792	20	23.9062
lcl|NC_005966.1_cds_WP_004921503.1_985	1653	1481.76	49	18.3721
lcl|NC_005966.1_cds_WP_004921499.1_986	405	234.76	5	11.8327
lcl|NC_005966.1_cds_WP_004921496.1_987	981	809.758	17	11.6636
lcl|NC_005966.1_cds_WP_004921493.1_988	801	629.758	3	2.64659
lcl|NC_005966.1_cds_WP_004921492.1_989	972	800.758	21	14.5699
lcl|NC_005966.1_cds_WP_227499429.1_990	1164	992.758	148	82.8244
lcl|NC_005966.1_cds_WP_004921484.1_991	285	121.039	80	367.2
lcl|NC_005966.1_cds_WP_004921483.1_992	549	377.82	91	133.812
lcl|NC_005966.1_cds_WP_004921480.1_993	633	461.792	189	227.382
lcl|NC_005966.1_cds_WP_004921476.1_994	1326	1154.76	435	209.285
lcl|NC_005966.1_cds_WP_004921474.1_995	1209	1037.76	463	247.871
lcl|NC_005966.1_cds_WP_004921470.1_996	1233	1061.76	292	152.791
lcl|NC_005966.1_cds_WP_004921467.1_997	252	92.5976	131	785.98
lcl|NC_005966.1_cds_WP_004921464.1_998	846	674.758	33	27.171
lcl|NC_005966.1_cds_WP_004921461.1_999	936	764.758	97	70.4673
lcl|NC_005966.1_cds_WP_004921458.1_1000	423	252.392	11	24.2134
lcl|NC_005966.1_cds_WP_004921455.1_1001	696	524.758	390	412.9
lcl|NC_005966.1_cds_WP_004921453.1_1002	885	713.758	120	93.405
lcl|NC_005966.1_cds_WP_004921449.1_1003	750	578.758	67	64.3158
lcl|NC_005966.1_cds_WP_004921446.1_1004	1641	1469.76	98	37.0442
lcl|NC_005966.1_cds_WP_004921442.1_1005	1353	1181.76	248	116.59
lcl|NC_005966.1_cds_WP_004921439.1_1006	3222	3050.76	461	83.9524
lcl|NC_005966.1_cds_WP_227499430.1_1007	1782	1610.76	145	50.0124
lcl|NC_005966.1_cds_WP_004921433.1_1008	1068	896.758	190	117.711
lcl|NC_005966.1_cds_WP_004921430.1_1009	1011	839.758	190	125.701
lcl|NC_005966.1_cds_WP_034709753.1_1010	1614	1442.76	188	72.3943
lcl|NC_005966.1_cds_WP_004921423.1_1011	1245	1073.76	194	100.377
lcl|NC_005966.1_cds_WP_004921421.1_1012	900	728.758	28	21.3459
lcl|NC_005966.1_cds_WP_004921419.1_1013	909	737.758	38	28.616
lcl|NC_005966.1_cds_WP_004921417.1_1014	1419	1247.76	189	84.1534
lcl|NC_005966.1_cds_WP_004921415.1_1015	666	494.758	35	39.302
lcl|NC_005966.1_cds_WP_004921413.1_1016	1035	863.758	158	101.626
lcl|NC_005966.1_cds_WP_004921393.1_1017	1341	1169.76	429	203.752
lcl|NC_005966.1_cds_WP_004921390.1_1018	861	689.758	75	60.4094
lcl|NC_005966.1_cds_WP_004921386.1_1019	915	743.758	50	37.3489
lcl|NC_005966.1_cds_WP_011182227.1_1020	2031	1859.76	186	55.5644
lcl|NC_005966.1_cds_WP_004926254.1_1021	1209	1037.76	9	4.81822
lcl|NC_005966.1_cds_WP_004926252.1_1022	3096	2924.76	72	13.6767
lcl|NC_005966.1_cds_WP_004926248.1_1023	3108	2936.76	88	16.6477
lcl|NC_005966.1_cds_WP_004926245.1_1024	1470	1298.76	45	19.2497
lcl|NC_005966.1_cds_WP_004926242.1_1025	516	344.899	3	4.83247
lcl|NC_005966.1_cds_WP_004926240.1_1026	975	803.758	13	8.98582
lcl|NC_005966.1_cds_WP_004926237.1_1027	2427	2255.76	46	11.3294
lcl|NC_005966.1_cds_WP_004926234.1_1028	870	698.758	47	37.369
lcl|NC_005966.1_cds_WP_004926231.1_1029	741	569.758	30	29.253
lcl|NC_005966.1_cds_1030	328	160.126	2	6.93918
lcl|NC_005966.1_cds_1031	304	138.114	3	12.0677
lcl|NC_005966.1_cds_WP_004926222.1_1032	1383	1211.76	50	22.9242
lcl|NC_005966.1_cds_1033	120	15.5426	1	35.7451
lcl|NC_005966.1_cds_WP_004926219.1_1034	1260	1088.76	22	11.2262
lcl|NC_005966.1_cds_WP_004926215.1_1035	780	608.758	11	10.0389
lcl|NC_005966.1_cds_WP_004926213.1_1036	585	413.792	18	24.1674
lcl|NC_005966.1_cds_WP_004926208.1_1037	702	530.758	30	31.4025
lcl|NC_005966.1_cds_WP_227499431.1_1038	1200	1028.76	57	30.7823
lcl|NC_005966.1_cds_WP_004926202.1_1039	1134	962.758	101	58.2833
lcl|NC_005966.1_cds_WP_017385157.1_1040	885	713.758	25	19.4594
lcl|NC_005966.1_cds_WP_004926196.1_1041	1854	1682.76	61	20.1395
lcl|NC_005966.1_cds_WP_004926194.1_1042	1254	1082.76	70	35.9175
lcl|NC_005966.1_cds_WP_004926192.1_1043	906	734.758	30	22.6839
lcl|NC_005966.1_cds_WP_004926189.1_1044	747	575.758	29	27.9832
lcl|NC_005966.1_cds_WP_011182233.1_1045	1434	1262.76	67	29.4778
lcl|NC_005966.1_cds_WP_004926184.1_1046	483	312.041	316	562.621
lcl|NC_005966.1_cds_WP_011182234.1_1047	1311	1139.76	147	71.6547
lcl|NC_005966.1_cds_WP_011182235.1_1048	1704	1532.76	165	59.8068
lcl|NC_005966.1_cds_WP_004926171.1_1049	2232	2060.76	946	255.038
lcl|NC_005966.1_cds_WP_004926169.1_1050	399	228.86	45	109.24
lcl|NC_005966.1_cds_WP_004926168.1_1051	795	623.758	40	35.6274
lcl|NC_005966.1_cds_WP_026056925.1_1052	1257	1085.76	139	71.1249
lcl|NC_005966.1_cds_WP_004926164.1_1053	1389	1217.76	269	122.724
lcl|NC_005966.1_cds_WP_004926159.1_1054	831	659.758	25	21.0521
lcl|NC_005966.1_cds_WP_004926157.1_1055	1230	1058.76	205	107.571
lcl|NC_005966.1_cds_WP_004926155.1_1056	2781	2609.76	279	59.3942
lcl|NC_005966.1_cds_WP_004926153.1_1057	384	214.183	12	31.1269
lcl|NC_005966.1_cds_WP_004926151.1_1058	633	461.792	39	46.92
lcl|NC_005966.1_cds_WP_004926150.1_1059	1467	1295.76	80	34.3009
lcl|NC_005966.1_cds_WP_227499421.1_1060	387	217.152	12	30.7014
lcl|NC_005966.1_cds_WP_026056924.1_1061	750	578.758	297	285.101
lcl|NC_005966.1_cds_WP_004926142.1_1062	636	464.792	164	196.031
lcl|NC_005966.1_cds_WP_004926139.1_1063	1299	1127.76	544	267.993
lcl|NC_005966.1_cds_WP_004926125.1_1064	417	246.5	39	87.8997
lcl|NC_005966.1_cds_WP_004926121.1_1065	645	473.758	100	117.269
lcl|NC_005966.1_cds_WP_026056923.1_1066	2838	2666.76	640	133.333
lcl|NC_005966.1_cds_WP_004926115.1_1067	510	338.924	122	199.985
lcl|NC_005966.1_cds_WP_004926112.1_1068	693	521.758	124	132.036
lcl|NC_005966.1_cds_WP_004926110.1_1069	1062	890.758	1759	1097.1
lcl|NC_005966.1_cds_WP_004926108.1_1070	1095	923.758	977	587.593
lcl|NC_005966.1_cds_WP_004926104.1_1071	705	533.758	151	157.171
lcl|NC_005966.1_cds_WP_004926101.1_1072	1371	1199.76	360	166.705
lcl|NC_005966.1_cds_WP_004926098.1_1073	1533	1361.76	556	226.837
lcl|NC_005966.1_cds_WP_004926095.1_1074	1032	860.758	11	7.09989
lcl|NC_005966.1_cds_WP_004926093.1_1075	1380	1208.76	38	17.4656
lcl|NC_005966.1_cds_WP_004926091.1_1076	1398	1226.76	54	24.4554
lcl|NC_005966.1_cds_WP_004926088.1_1077	909	737.758	63	47.4424
lcl|NC_005966.1_cds_WP_004926086.1_1078	963	791.758	772	541.707
lcl|NC_005966.1_cds_WP_004926085.1_1079	633	461.792	8	9.62461
lcl|NC_005966.1_cds_WP_004926083.1_1080	1389	1217.76	220	100.369
lcl|NC_005966.1_cds_WP_004926080.1_1081	732	560.758	146	144.65
lcl|NC_005966.1_cds_WP_004926078.1_1082	1134	962.758	697	402.213
lcl|NC_005966.1_cds_WP_004926076.1_1083	489	317.996	112	195.676
lcl|NC_005966.1_cds_WP_004926054.1_1084	351	182.004	20	61.0504
